GPU Util%,GPU Memory,CPU Util%
3,0,0.0
0,0,18.9
0,0,10.3
0,0,6.2
3,143,7.1
4,203,7.2
4,259,7.2
0,259,6.6
0,259,6.0
0,259,6.9
0,259,6.0
0,259,6.9
0,11693,6.8
0,11693,6.9
0,11695,6.2
1,11735,6.6
3,11805,6.9
2,11833,6.7
5,11875,6.6
13,11933,6.6
39,11933,7.0
30,11933,7.2
30,11933,7.5
24,11933,7.3
26,11933,6.9
24,11933,7.9
27,11933,7.6
26,11933,7.2
24,11933,8.2
29,11933,7.0
24,11933,7.6
33,11933,8.2
33,11933,7.3
26,11933,7.9
37,11933,8.3
34,11933,8.0
35,11933,7.3
28,11933,7.3
29,11933,7.6
38,11933,7.3
26,11933,6.6
26,11933,7.7
25,11933,7.6
23,11933,7.0
23,11933,6.6
25,11933,7.6
24,11933,7.3
25,11933,7.0
27,11933,7.9
30,11933,7.0
30,11933,7.6
26,11933,7.6
32,11933,7.9
29,11933,7.3
32,11933,9.0
41,11933,7.7
26,11933,7.3
29,11933,7.3
33,11933,6.7
34,11933,7.3
40,11933,8.6
36,11933,8.3
27,11933,7.9
26,11933,7.0
36,11933,7.3
39,11933,7.0
39,11933,6.9
25,11933,7.9
23,11933,7.3
42,11933,8.0
29,11933,7.4
26,11933,7.3
28,11933,7.0
25,11933,7.6
23,11933,7.3
25,11933,8.0
36,11933,7.3
35,11933,8.0
38,11933,7.4
40,11933,7.7
40,11933,6.9
31,11933,8.1
37,11933,6.9
29,11933,8.0
36,11933,7.6
27,11933,7.1
23,11933,7.9
24,11933,7.3
23,11933,7.0
21,11933,7.3
28,11933,7.3
23,11933,8.6
22,11933,7.6
22,11933,7.0
20,11933,7.9
21,11933,7.3
31,11933,7.3
22,11933,6.6
22,11933,7.6
28,11933,7.3
26,11933,7.0
38,11933,9.0
37,11933,7.3
26,11933,7.6
24,11933,7.3
38,11933,7.3
40,11933,8.7
46,11933,9.0
42,11933,8.6
36,11933,7.0
23,11933,7.4
22,11933,7.6
20,11933,7.3
20,11933,7.3
22,11933,7.8
20,11933,6.3
32,11933,8.0
33,11933,8.0
26,11933,8.9
27,11933,7.3
38,11933,7.6
32,11933,7.3
35,11933,8.6
28,11933,7.0
24,11933,8.6
24,11933,7.6
34,11933,7.4
29,11933,7.9
35,11933,7.7
28,11933,7.7
34,11933,7.4
28,11933,8.9
34,11933,7.3
42,11933,7.6
28,11933,7.3
23,11933,7.7
26,11933,7.6
23,11933,7.0
36,11933,8.6
36,11933,7.6
33,11933,7.7
33,11933,8.0
37,11933,7.4
40,11933,7.3
34,11933,7.7
37,11933,8.6
38,11933,7.7
40,11933,7.3
26,11933,7.3
27,11933,7.7
43,11933,8.0
31,11933,7.3
30,11933,7.7
31,11933,8.0
42,11933,6.4
42,11933,7.3
25,11933,7.9
23,11933,7.3
22,11933,8.3
29,11933,8.0
31,11933,6.9
23,11933,8.3
31,11933,7.4
32,11933,8.3
38,11933,8.0
43,11933,8.7
44,11933,7.6
41,11933,8.7
25,11933,7.3
21,11933,8.3
25,11933,7.0
24,11933,9.2
28,11933,7.0
28,11933,8.0
32,11933,7.3
29,11933,7.3
33,11933,6.4
42,11933,7.3
42,11933,7.7
34,11933,7.6
42,11933,7.1
29,11933,7.0
27,11933,7.7
38,11933,7.4
34,11933,7.0
37,11933,8.3
32,11933,7.1
25,11933,7.9
21,11933,7.3
23,11933,7.4
23,11933,7.0
38,11933,7.4
29,11933,7.3
23,11933,7.3
31,11933,7.3
42,11933,7.8
43,11933,7.4
43,11933,6.7
32,11933,7.9
26,11933,8.3
30,11933,8.0
42,11933,7.4
43,11933,7.0
36,11933,8.3
30,11933,9.3
42,11933,7.5
42,11933,9.6
43,11933,8.4
33,11933,7.7
36,11933,7.3
33,11933,7.3
23,11933,7.0
28,11933,7.3
41,11933,7.1
42,11933,6.7
26,11933,7.6
24,11933,8.3
32,11933,6.6
36,11933,8.7
37,11933,8.0
33,11933,7.4
28,11933,7.9
26,11933,7.4
31,11933,7.7
42,11933,7.7
43,11933,6.7
41,11933,8.3
35,11933,8.0
31,11933,7.2
26,11933,7.1
39,11933,7.0
43,11933,8.3
38,11933,7.7
35,11933,7.7
25,11933,7.6
34,11933,7.7
31,11933,7.3
39,11933,7.1
43,11933,7.0
43,11933,8.3
36,11933,7.1
28,11933,7.3
31,11933,8.0
26,11933,7.3
21,11933,7.4
35,11933,7.0
43,11933,7.4
43,11933,7.6
30,11933,7.9
28,11933,7.4
23,11933,7.3
35,11933,7.7
43,11933,7.0
42,11933,6.7
32,11933,6.6
23,11933,8.0
27,11933,7.3
21,11933,7.6
21,11933,7.3
26,11933,7.6
26,11933,8.0
29,11933,7.6
25,11933,8.3
36,11933,7.7
20,11933,7.0
26,11933,7.6
26,11933,7.1
26,11933,7.3
34,11933,7.3
33,11933,7.4
38,11933,6.7
34,11933,7.0
34,11933,8.0
34,11933,6.7
37,11933,8.9
34,11933,7.6
30,11933,6.7
42,11933,6.7
43,11933,8.7
43,11933,7.7
43,11933,6.7
43,11933,7.1
34,11933,8.9
29,11933,7.7
21,11933,7.9
23,11933,7.0
27,11933,7.4
30,11933,7.9
24,11933,7.3
21,11933,7.7
34,11933,7.0
44,11933,6.5
45,11933,6.7
42,11933,7.6
43,11933,8.1
43,11933,6.7
43,11933,8.0
