GPU Util%,GPU Memory,CPU Util%
0,0,0.0
0,0,20.5
0,0,10.0
0,0,5.6
3,147,6.7
5,211,6.9
4,259,6.9
0,259,6.3
0,259,6.8
0,259,6.6
0,259,6.6
0,259,6.6
0,259,6.2
0,259,7.2
0,259,6.3
0,259,6.5
0,259,7.2
0,259,6.5
0,259,6.3
0,259,6.9
0,259,6.6
0,259,6.8
1,11693,6.3
0,11693,6.9
0,11693,7.1
0,11693,6.2
0,11693,6.6
0,11705,7.2
2,11753,6.2
4,11833,6.8
5,11867,6.8
13,11933,6.9
56,11933,7.2
66,11933,6.5
47,11933,7.6
63,11933,6.9
83,11933,6.9
83,11933,6.8
84,11933,5.6
84,11933,6.3
84,11933,5.9
83,11933,5.9
66,11933,5.9
65,11933,6.6
80,11933,6.2
82,11933,5.8
83,11933,6.8
71,11933,6.9
62,11933,6.6
77,11933,6.2
81,11933,6.2
82,11933,6.2
55,11933,6.6
52,11933,6.2
58,11933,6.7
77,11933,6.2
82,11933,6.5
82,11933,6.6
64,11933,6.3
52,11933,7.2
62,11933,6.9
59,11933,6.9
56,11933,6.2
44,11933,6.9
59,11933,6.9
49,11933,6.9
66,11933,6.6
80,11933,5.9
66,11933,6.6
72,11933,6.5
71,11933,6.2
83,11933,5.6
71,11933,6.2
67,11933,6.3
75,11933,6.2
82,11933,6.3
65,11933,6.5
81,11933,5.9
83,11933,6.9
73,11933,6.5
83,11933,5.6
59,11933,6.3
62,11933,6.6
55,11933,7.2
47,11933,7.3
58,11933,6.6
63,11933,5.9
77,11933,6.3
82,11933,6.5
84,11933,5.9
70,11933,6.9
83,11933,5.6
82,11933,6.2
63,11933,6.9
65,11933,5.9
46,11933,6.9
46,11933,7.2
51,11933,5.9
79,11933,5.6
82,11933,5.8
81,11933,6.3
76,11933,6.6
51,11933,5.9
51,11933,7.2
59,11933,5.9
58,11933,6.9
70,11933,6.3
56,11933,7.2
70,11933,6.6
71,11933,5.9
69,11933,6.3
62,11933,6.6
48,11933,6.6
63,11933,6.9
56,11933,7.2
74,11933,5.6
65,11933,6.2
48,11933,7.2
64,11933,6.3
60,11933,6.9
51,11933,7.8
51,11933,7.8
56,11933,6.0
61,11933,6.8
78,11933,5.9
83,11933,6.2
82,11933,6.6
84,11933,5.2
82,11933,6.2
69,11933,6.9
65,11933,6.2
58,11933,6.6
54,11933,6.9
71,11933,6.3
83,11933,5.6
82,11933,5.6
82,11933,6.3
59,11933,5.6
82,11933,5.9
82,11933,5.9
83,11933,5.9
58,11933,7.2
75,11933,6.2
59,11933,6.3
71,11933,6.6
83,11933,6.2
83,11933,5.9
71,11933,6.6
69,11933,5.9
82,11933,6.2
83,11933,5.9
74,11933,6.9
72,11933,6.2
70,11933,6.5
54,11933,6.9
61,11933,6.9
57,11933,6.6
54,11933,6.2
60,11933,6.9
54,11933,6.6
48,11933,6.6
47,11933,7.2
55,11933,6.3
50,11933,6.6
61,11933,6.9
57,11933,7.2
63,11933,6.9
66,11933,6.2
62,11933,6.2
79,11933,5.9
73,11933,6.0
59,11933,6.6
56,11933,6.9
56,11933,6.6
77,11933,5.9
83,11933,5.2
83,11933,5.9
56,11933,6.8
42,11933,6.6
46,11933,7.2
60,11933,6.6
56,11933,6.9
73,11933,6.2
61,11933,6.2
62,11933,6.9
62,11933,6.6
48,11933,6.6
64,11933,6.0
80,11933,6.6
83,11933,6.2
61,11933,7.2
75,11933,6.6
82,11933,5.6
83,11933,6.2
60,11933,6.9
52,11933,6.6
48,11933,6.6
42,11933,8.5
61,11933,7.6
52,11933,6.2
49,11933,6.9
61,11933,5.9
50,11933,6.9
57,11933,6.3
54,11933,7.2
48,11933,6.6
66,11933,6.3
82,11933,6.2
71,11933,6.6
64,11933,7.2
74,11933,6.3
58,11933,6.5
66,11933,6.9
49,11933,6.9
68,11933,6.9
57,11933,6.6
49,11933,6.6
49,11933,6.6
62,11933,6.5
58,11933,6.9
53,11933,6.6
75,11933,5.9
72,11933,6.6
62,11933,6.6
69,11933,6.9
64,11933,6.6
48,11933,6.6
45,11933,6.9
58,11933,6.6
48,11933,6.9
54,11933,6.9
53,11933,7.2
48,11933,6.9
65,11933,6.6
55,11933,6.3
68,11933,6.2
60,11933,6.2
76,11933,6.2
60,11933,6.9
56,11933,7.2
56,11933,6.6
51,11933,6.6
56,11933,7.2
60,11933,7.3
44,11933,6.2
58,11933,6.8
70,11933,6.6
66,11933,6.6
52,11933,6.3
52,11933,6.5
59,11933,7.5
55,11933,6.6
62,11933,6.6
56,11933,6.6
71,11933,5.9
56,11933,6.9
63,11933,6.6
68,11933,7.6
55,11933,6.6
49,11933,6.3
66,11933,6.9
64,11933,7.2
55,11933,6.3
62,11933,6.3
49,11933,7.2
62,11933,6.6
60,11933,6.9
55,11933,6.6
59,11933,6.6
48,11933,6.9
52,11933,6.6
51,11933,6.9
52,11933,6.6
45,11933,6.9
68,11933,6.8
65,11933,6.2
49,11933,6.9
64,11933,6.9
60,11933,6.6
54,11933,6.3
70,11933,5.6
72,11933,6.9
52,11933,6.9
62,11933,5.6
79,11933,5.2
82,11933,6.2
84,11933,5.9
82,11933,5.6
73,11933,6.3
62,11933,6.6
74,11933,6.6
63,11933,6.6
66,11933,6.6
61,11933,6.6
53,11933,6.9
56,11933,6.8
49,11933,5.9
68,11933,6.6
63,11933,6.6
79,11933,6.7
61,11933,6.2
64,11933,6.6
66,11933,7.2
63,11933,6.2
60,11933,6.9
71,11933,6.2
65,11933,6.9
67,11933,7.2
67,11933,6.6
70,11933,6.3
62,11933,6.9
53,11933,6.6
61,11933,6.6
59,11933,6.3
66,11933,6.6
57,11933,6.9
75,11933,5.9
83,11933,6.3
66,11933,6.9
58,11933,5.9
71,11933,6.5
83,11933,6.2
72,11933,6.3
56,11933,6.9
57,11933,5.9
67,11933,6.2
50,11933,6.9
48,11933,6.9
53,11933,6.9
73,11933,6.6
61,11933,6.6
52,11933,7.3
50,11933,6.3
57,11933,6.9
66,11933,6.3
70,11933,6.9
81,11933,5.6
83,11933,5.2
60,11933,7.2
79,11933,6.2
83,11933,6.2
82,11933,6.6
83,11933,6.2
64,11933,6.2
54,11933,6.9
50,11933,6.9
60,11933,6.5
62,11933,6.9
58,11933,6.6
56,11933,5.9
85,11933,6.2
85,11933,5.6
62,11933,6.3
54,11933,6.9
60,11933,6.9
61,11933,6.2
71,11933,6.3
83,11933,5.9
63,11933,6.2
61,11933,7.2
52,11933,6.9
62,11933,6.9
65,11933,6.2
55,11933,7.0
54,11933,6.6
54,11933,6.3
56,11933,6.6
59,11933,6.9
56,11933,5.9
59,11933,7.2
67,11933,5.9
80,11933,6.2
82,11933,6.3
83,11933,5.6
82,11933,5.9
84,11933,5.9
57,11933,6.3
60,11933,6.8
56,11933,6.6
49,11933,7.9
47,11933,6.6
51,11933,6.8
53,11933,6.6
69,11933,5.9
59,11933,6.6
54,11933,6.9
49,11933,6.6
53,11933,6.6
79,11933,5.9
82,11933,5.6
83,11933,5.9
60,11933,6.8
46,11933,6.6
70,11933,6.3
83,11933,6.3
83,11933,6.2
77,11933,6.6
61,11933,6.6
64,11933,6.2
82,11933,6.2
84,11933,5.9
76,11933,6.2
65,11933,7.2
56,11933,6.8
57,11933,6.6
48,11933,6.9
64,11933,5.9
68,11933,6.9
63,11933,6.3
