GPU Util%,GPU Memory
0,512
1,512
1,512
1,512
1,512
0,512
0,512
6,653
6,723
3,737
2,7619
4,7675
5,7759
6,7805
7,7859
52,7859
86,7859
84,7859
83,7859
83,7859
82,7859
83,7859
83,7859
83,7859
82,7859
82,7859
82,7859
83,7859
83,7859
84,7859
82,7859
82,7859
83,7859
84,7859
82,7859
82,7859
82,7859
83,7859
83,7859
83,7859
82,7859
83,7859
84,7859
85,7859
84,7859
83,7859
84,7859
82,7859
83,7859
82,7859
83,7859
82,7859
82,7859
83,7859
82,7859
82,7859
83,7859
82,7859
82,7859
82,7859
83,7859
82,7859
83,7859
82,7859
83,7859
82,7859
84,7859
83,7859
82,7859
81,7859
82,7859
82,7859
82,7859
84,7859
83,7859
83,7859
83,7859
82,7859
81,7859
83,7859
82,7859
84,7859
84,7859
84,7859
82,7859
82,7859
83,7859
81,7859
82,7859
83,7859
82,7859
83,7859
83,7859
83,7859
81,7859
82,7859
82,7859
82,7859
82,7859
81,7859
81,7859
82,7859
83,7859
81,7859
82,7859
83,7859
83,7859
83,7859
84,7859
83,7859
82,7859
81,7859
83,7859
82,7859
81,7859
82,7859
81,7859
82,7859
83,7859
81,7859
82,7859
82,7859
81,7859
81,7859
82,7859
83,7859
82,7859
82,7859
82,7859
82,7859
80,7859
83,7859
81,7859
81,7859
82,7859
81,7859
82,7859
82,7859
82,7859
84,7859
83,7859
82,7859
82,7859
83,7859
84,7859
82,7859
81,7859
81,7859
81,7859
83,7859
85,7859
82,7859
81,7859
81,7859
81,7859
82,7859
81,7859
81,7859
82,7859
82,7859
83,7859
81,7859
81,7859
82,7859
82,7859
82,7859
82,7859
82,7859
82,7859
80,7859
81,7859
84,7859
81,7859
81,7859
81,7859
81,7859
83,7859
81,7859
82,7859
82,7859
81,7859
82,7859
82,7859
81,7859
81,7859
82,7859
81,7859
82,7859
83,7859
84,7859
82,7859
80,7859
82,7859
81,7859
81,7859
82,7859
81,7859
82,7859
82,7859
80,7859
81,7859
82,7859
81,7859
80,7859
82,7859
81,7859
80,7859
80,7859
82,7859
81,7859
81,7859
82,7859
81,7859
81,7859
81,7859
79,7859
82,7859
80,7859
80,7859
81,7859
81,7859
81,7859
82,7859
81,7859
82,7859
80,7859
82,7859
81,7859
80,7859
81,7859
82,7859
80,7859
83,7859
80,7859
80,7859
80,7859
82,7859
81,7859
80,7859
82,7859
81,7859
81,7859
80,7859
81,7859
81,7859
81,7859
82,7859
81,7859
80,7859
80,7859
83,7859
85,7859
81,7859
82,7859
80,7859
81,7859
81,7859
81,7859
82,7859
80,7859
81,7859
81,7859
82,7859
80,7859
80,7859
81,7859
81,7859
82,7859
82,7859
81,7859
79,7859
81,7859
81,7859
81,7859
80,7859
81,7859
82,7859
81,7859
80,7859
83,7859
80,7859
82,7859
83,7859
83,7859
82,7859
80,7859
79,7859
82,7859
82,7859
82,7859
81,7859
81,7859
80,7859
81,7859
80,7859
81,7859
80,7859
81,7859
81,7859
82,7859
82,7859
82,7859
80,7859
81,7859
79,7859
80,7859
81,7859
81,7859
81,7859
81,7859
82,7859
80,7859
81,7859
80,7859
80,7859
81,7859
79,7859
79,7859
80,7859
80,7859
82,7859
80,7859
80,7859
79,7859
79,7859
79,7859
81,7859
80,7859
80,7859
81,7859
81,7859
80,7859
79,7859
80,7859
80,7859
84,7859
79,7859
80,7859
80,7859
80,7859
81,7859
81,7859
81,7859
79,7859
80,7859
80,7859
81,7859
82,7859
81,7859
78,7859
81,7859
81,7859
81,7859
80,7859
80,7859
81,7859
79,7859
81,7859
80,7859
82,7859
80,7859
79,7859
80,7859
81,7859
80,7859
79,7859
81,7859
81,7859
81,7859
80,7859
79,7859
79,7859
81,7859
80,7859
81,7859
50,7859
2,7789
3,512
