GPU Util%,GPU Memory
0,743
0,743
0,743
0,743
2,743
2,752
2,760
6,884
6,988
6,2076
19,6982
19,7088
19,7192
19,7306
6,7414
6,7526
6,7530
26,7530
26,7531
26,7531
26,7531
42,7531
42,7531
42,7531
43,7531
43,7531
43,7531
43,7531
42,7531
42,7531
42,7531
43,7531
43,7531
43,7531
43,7531
42,7531
42,7531
42,7531
43,7531
43,7531
43,7531
43,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
41,7531
41,7531
41,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
42,7531
43,7531
43,7531
43,7531
42,7531
42,7531
42,7531
39,7513
39,7517
39,7517
36,7517
36,7517
36,7517
40,7512
40,7512
40,7521
40,7552
41,7544
41,7557
41,7592
36,7600
36,7604
36,7608
41,7602
41,7627
41,7597
41,7597
38,7593
38,7593
38,7593
42,7571
42,7571
42,7597
42,7599
42,7590
42,7595
42,7599
44,7581
44,7581
44,7581
42,7581
42,7555
42,7557
38,7557
38,7557
38,7557
38,7554
41,7554
41,7554
41,7554
42,7554
42,7554
42,7554
42,7554
42,7563
42,7553
42,7553
39,7553
39,7553
39,7562
43,7553
43,7553
43,7553
43,7553
42,7553
42,7553
42,7553
42,7553
42,7553
42,7553
42,7553
41,7553
41,7553
41,7553
42,7553
42,7553
42,7553
42,7553
41,7553
41,7553
41,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
42,7553
42,7553
42,7553
42,7553
42,7553
42,7553
42,7553
43,7553
43,7553
43,7553
43,7553
41,7553
41,7553
41,7553
42,7553
42,7553
42,7553
42,7553
41,7553
41,7553
41,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
43,7553
41,7553
41,7553
41,7553
41,7553
40,7553
40,7553
40,7553
43,7553
43,7553
43,7553
43,7553
42,7553
42,7553
42,7553
43,7553
43,7553
43,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
41,7553
39,7553
39,7553
39,7553
41,7553
41,7553
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
42,7555
42,7555
42,7555
42,7555
42,7555
42,7555
43,7555
43,7555
43,7555
43,7555
41,7555
41,7555
41,7555
43,7555
43,7555
43,7555
43,7555
42,7555
42,7555
42,7555
43,7555
43,7555
43,7555
43,7555
42,7555
42,7555
42,7555
43,7555
43,7555
43,7555
41,7555
41,7555
41,7555
41,7555
43,7555
43,7555
43,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
42,7555
42,7555
42,7555
42,7555
41,7555
41,7555
41,7555
43,7555
43,7555
43,7555
43,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
41,7555
42,7555
42,7555
42,7555
42,7555
42,7555
42,7555
42,7555
41,7555
41,7555
41,7555
42,7555
42,7555
42,7554
43,7554
43,7554
43,7554
43,7554
42,7554
42,7554
42,7554
41,7554
41,7554
41,7554
26,7494
0,7356
0,7232
0,7134
0,7004
1,767
