GPU Util%,GPU Memory,CPU Util%
0,0,0.0
0,0,17.4
0,0,10.1
0,0,5.8
3,159,7.0
5,227,6.7
3,259,6.6
0,259,6.6
0,259,6.6
0,259,6.2
0,259,6.7
0,259,6.6
0,11693,6.3
0,11693,6.9
0,11707,6.9
2,11759,6.6
4,11833,6.6
3,11849,6.8
4,11919,6.6
41,11933,7.6
47,11933,8.3
39,11933,7.9
38,11933,6.7
36,11933,7.9
35,11933,8.2
34,11933,8.0
35,11933,7.7
41,11933,7.6
32,11933,7.9
37,11933,9.1
38,11933,7.9
36,11933,8.0
32,11933,7.3
33,11933,8.0
36,11933,7.3
35,11933,6.7
31,11933,7.0
42,11933,7.1
42,11933,7.3
36,11933,8.0
40,11933,8.6
41,11933,7.7
41,11933,7.6
33,11933,8.3
29,11933,7.0
35,11933,7.7
32,11933,7.0
26,11933,8.0
37,11933,7.6
27,11933,7.4
34,11933,6.7
31,11933,7.0
35,11933,7.3
31,11933,8.9
34,11933,7.0
32,11933,6.7
42,11933,8.0
43,11933,7.3
40,11933,7.9
41,11933,8.0
34,11933,6.7
32,11933,7.4
32,11933,7.0
31,11933,7.0
33,11933,8.2
40,11933,8.9
37,11933,6.7
31,11933,7.1
37,11933,7.7
34,11933,7.7
35,11933,7.3
29,11933,7.3
30,11933,7.7
43,11933,7.0
43,11933,7.7
35,11933,8.0
40,11933,7.0
31,11933,8.3
42,11933,7.4
34,11933,6.7
30,11933,7.3
20,11933,7.9
20,11933,7.9
21,11933,7.6
27,11933,8.0
31,11933,8.0
38,11933,7.3
28,11933,7.7
31,11933,6.3
28,11933,7.6
21,11933,8.7
29,11933,8.2
32,11933,7.3
35,11933,7.8
34,11933,6.7
38,11933,8.7
39,11933,8.0
35,11933,7.7
35,11933,8.0
39,11933,7.0
32,11933,7.4
32,11933,7.0
32,11933,7.3
32,11933,7.7
37,11933,8.0
32,11933,6.7
32,11933,7.3
32,11933,7.0
32,11933,7.7
28,11933,7.7
33,11933,7.3
31,11933,8.6
38,11933,7.6
38,11933,8.7
38,11933,8.0
38,11933,8.0
27,11933,8.0
30,11933,7.3
32,11933,7.0
24,11933,6.6
25,11933,7.6
39,11933,7.3
33,11933,6.7
23,11933,7.3
25,11933,8.6
38,11933,7.6
32,11933,7.9
29,11933,7.7
23,11933,7.7
29,11933,7.0
23,11933,7.6
25,11933,8.0
23,11933,6.7
30,11933,7.7
28,11933,8.0
27,11933,7.3
34,11933,8.3
26,11933,7.9
30,11933,8.3
30,11933,8.0
35,11933,7.0
36,11933,7.6
31,11933,7.9
22,11933,6.7
21,11933,7.3
24,11933,7.4
30,11933,7.7
23,11933,6.9
21,11933,7.0
24,11933,6.4
21,11933,8.6
32,11933,7.0
34,11933,7.3
22,11933,8.0
33,11933,8.0
28,11933,7.3
33,11933,8.3
26,11933,7.4
24,11933,7.6
28,11933,6.7
34,11933,7.7
40,11933,7.7
35,11933,7.3
40,11933,8.0
25,11933,7.3
30,11933,6.7
29,11933,7.0
28,11933,7.3
31,11933,7.3
25,11933,7.6
24,11933,8.3
29,11933,7.0
27,11933,7.6
27,11933,7.0
28,11933,7.6
29,11933,7.3
31,11933,8.0
30,11933,7.7
24,11933,7.0
39,11933,7.0
33,11933,8.3
37,11933,8.0
39,11933,7.3
35,11933,7.3
25,11933,8.0
34,11933,8.0
35,11933,7.7
25,11933,6.7
25,11933,7.0
36,11933,7.6
23,11933,6.9
22,11933,8.0
25,11933,7.6
22,11933,7.7
30,11933,8.2
23,11933,7.6
32,11933,7.6
32,11933,7.0
23,11933,6.6
33,11933,8.7
30,11933,7.0
22,11933,6.6
25,11933,7.7
24,11933,7.3
22,11933,7.9
22,11933,8.0
31,11933,7.0
26,11933,8.5
25,11933,6.6
37,11933,7.4
29,11933,7.3
32,11933,7.3
34,11933,7.9
30,11933,7.0
25,11933,7.3
23,11933,7.0
21,11933,7.6
35,11933,7.7
35,11933,7.0
33,11933,7.3
34,11933,7.6
25,11933,7.6
27,11933,7.6
27,11933,7.3
36,11933,7.7
35,11933,7.9
35,11933,7.0
37,11933,7.0
39,11933,6.7
32,11933,7.3
24,11933,7.6
27,11933,7.3
36,11933,8.3
34,11933,7.5
35,11933,7.3
43,11933,8.6
34,11933,7.9
37,11933,8.0
34,11933,7.0
41,11933,7.7
42,11933,7.0
31,11933,7.6
34,11933,7.0
41,11933,7.0
28,11933,6.7
41,11933,7.6
43,11933,7.4
40,11933,6.7
36,11933,7.6
34,11933,8.3
36,11933,7.0
32,11933,8.3
36,11933,7.6
32,11933,7.8
33,11933,8.6
28,11933,6.7
31,11933,7.6
27,11933,8.3
22,11933,7.1
24,11933,6.9
20,11933,7.7
29,11933,7.0
33,11933,7.0
22,11933,7.3
28,11933,7.7
21,11933,7.3
23,11933,6.7
33,11933,7.3
34,11933,7.7
30,11933,7.4
34,11933,8.6
30,11933,7.3
23,11933,7.7
31,11933,8.0
31,11933,7.7
32,11933,8.3
34,11933,7.5
30,11933,7.0
38,11933,7.0
27,11933,9.2
28,11933,9.7
22,11933,6.6
22,11933,7.9
22,11933,8.3
25,11933,7.9
33,11933,7.7
31,11933,7.4
38,11933,7.0
37,11933,8.9
32,11933,7.0
28,11933,8.7
31,11933,6.7
38,11933,8.0
43,11933,7.0
43,11933,9.8
44,11933,8.0
43,11933,7.6
37,11933,8.0
34,11933,7.0
30,11933,7.3
33,11933,8.0
35,11933,6.7
26,11933,8.3
25,11933,8.3
30,11933,7.0
29,11933,7.3
32,11933,8.7
