GPU Util%,GPU Memory,CPU Util%
0,0,0.0
0,0,17.1
0,0,10.0
0,0,5.6
3,163,7.3
4,231,7.0
3,259,6.6
0,259,6.6
0,259,6.6
0,259,6.0
0,259,6.9
0,259,6.6
0,259,6.3
0,259,6.6
0,11693,6.6
1,11693,6.9
0,11693,6.6
0,11703,6.6
3,11747,6.6
4,11827,6.6
4,11841,6.6
4,11899,6.2
23,11933,7.2
82,11933,7.6
82,11933,7.0
73,11933,6.6
64,11933,6.7
60,11933,8.2
63,11933,6.9
53,11933,6.6
56,11933,6.6
48,11933,7.3
57,11933,7.0
50,11933,7.2
52,11933,7.3
60,11933,6.9
50,11933,6.9
48,11933,8.3
63,11933,5.6
68,11933,8.2
64,11933,6.3
49,11933,6.6
57,11933,7.9
48,11933,6.3
62,11933,6.9
78,11933,6.6
51,11933,7.2
51,11933,7.3
57,11933,7.4
49,11933,7.2
63,11933,7.7
71,11933,7.6
74,11933,7.3
57,11933,6.3
53,11933,7.3
45,11933,6.6
63,11933,6.0
76,11933,7.3
76,11933,7.0
54,11933,7.0
60,11933,7.6
49,11933,7.0
57,11933,6.7
58,11933,7.6
57,11933,7.6
48,11933,7.6
53,11933,6.7
54,11933,7.3
63,11933,6.3
64,11933,8.4
58,11933,7.6
56,11933,7.6
57,11933,8.2
58,11933,7.3
49,11933,7.6
50,11933,7.3
53,11933,6.9
46,11933,6.9
59,11933,8.5
69,11933,7.3
53,11933,6.7
56,11933,6.6
49,11933,7.4
66,11933,6.3
66,11933,7.3
62,11933,6.7
57,11933,7.6
49,11933,7.6
59,11933,6.9
56,11933,7.0
61,11933,7.3
54,11933,6.7
57,11933,7.0
44,11933,7.7
59,11933,6.7
50,11933,7.3
61,11933,7.7
53,11933,7.3
48,11933,6.7
62,11933,7.6
61,11933,6.9
56,11933,8.0
69,11933,6.3
60,11933,7.6
49,11933,7.3
59,11933,7.0
49,11933,6.6
53,11933,7.0
58,11933,7.6
59,11933,6.6
51,11933,6.6
54,11933,8.2
75,11933,6.6
79,11933,7.3
56,11933,7.3
47,11933,8.2
61,11933,8.2
63,11933,6.6
60,11933,6.7
52,11933,7.3
56,11933,6.6
48,11933,7.6
60,11933,6.3
49,11933,7.7
60,11933,6.6
51,11933,6.9
61,11933,7.3
53,11933,6.7
56,11933,8.0
62,11933,7.0
73,11933,6.3
57,11933,6.6
58,11933,7.8
56,11933,7.6
75,11933,6.0
71,11933,6.4
63,11933,6.3
74,11933,6.3
75,11933,7.3
70,11933,6.3
79,11933,7.0
73,11933,6.9
49,11933,7.9
53,11933,7.0
58,11933,7.3
49,11933,6.3
52,11933,7.7
58,11933,6.9
48,11933,6.3
66,11933,7.0
76,11933,8.0
78,11933,7.0
57,11933,7.0
53,11933,6.7
49,11933,7.0
55,11933,7.6
48,11933,7.3
54,11933,7.3
58,11933,6.6
49,11933,7.0
58,11933,7.3
46,11933,6.3
59,11933,7.3
54,11933,6.3
50,11933,7.0
53,11933,7.5
51,11933,7.4
49,11933,6.6
63,11933,7.3
71,11933,6.0
61,11933,7.3
52,11933,6.6
63,11933,7.3
48,11933,6.9
48,11933,7.9
57,11933,7.6
53,11933,7.3
51,11933,7.3
48,11933,7.3
54,11933,7.0
53,11933,6.6
69,11933,6.0
65,11933,6.9
60,11933,6.3
58,11933,7.4
56,11933,7.0
45,11933,6.9
48,11933,7.6
56,11933,7.0
53,11933,6.6
55,11933,7.3
71,11933,7.3
44,11933,7.0
48,11933,7.0
47,11933,7.2
49,11933,7.3
46,11933,7.3
48,11933,7.0
48,11933,7.3
65,11933,7.9
57,11933,8.0
44,11933,6.9
54,11933,7.6
50,11933,7.0
56,11933,7.6
59,11933,6.6
50,11933,7.3
52,11933,6.9
68,11933,6.6
56,11933,7.0
52,11933,7.3
52,11933,7.0
58,11933,6.6
73,11933,7.0
54,11933,8.2
47,11933,7.0
50,11933,7.6
58,11933,6.3
53,11933,7.2
53,11933,7.0
52,11933,6.9
50,11933,7.3
49,11933,7.3
51,11933,6.9
53,11933,7.0
44,11933,6.6
57,11933,7.3
63,11933,6.9
55,11933,7.6
67,11933,6.3
77,11933,6.6
56,11933,7.3
55,11933,7.0
52,11933,7.0
60,11933,7.6
56,11933,7.0
46,11933,7.3
44,11933,7.0
52,11933,7.3
54,11933,7.6
57,11933,6.9
75,11933,6.6
64,11933,7.3
57,11933,6.3
66,11933,7.3
55,11933,7.3
53,11933,7.6
50,11933,6.3
50,11933,7.2
54,11933,6.7
59,11933,6.7
48,11933,7.9
51,11933,6.6
41,11933,7.4
53,11933,6.9
47,11933,7.0
61,11933,7.7
56,11933,7.6
54,11933,7.3
43,11933,7.3
55,11933,7.6
49,11933,7.3
49,11933,7.0
57,11933,7.3
50,11933,7.3
50,11933,6.9
61,11933,7.6
51,11933,6.7
48,11933,6.6
54,11933,7.2
49,11933,6.3
62,11933,7.0
50,11933,7.6
59,11933,6.7
56,11933,7.6
52,11933,7.6
55,11933,7.0
49,11933,8.0
64,11933,6.0
65,11933,7.3
55,11933,7.6
58,11933,7.8
49,11933,7.3
62,11933,6.9
42,11933,7.9
49,11933,7.9
53,11933,7.6
47,11933,7.3
57,11933,7.0
61,11933,7.3
66,11933,7.3
60,11933,8.0
44,11933,6.9
41,11933,7.6
54,11933,6.6
57,11933,6.6
54,11933,6.6
53,11933,7.6
51,11933,6.9
68,11933,5.7
60,11933,7.3
52,11933,6.9
58,11933,7.0
53,11933,7.0
48,11933,6.9
50,11933,6.9
59,11933,8.3
50,11933,6.6
49,11933,7.5
52,11933,7.6
52,11933,6.9
47,11933,7.9
60,11933,7.0
75,11933,7.3
78,11933,6.7
57,11933,7.6
55,11933,6.6
58,11933,7.3
46,11933,6.9
48,11933,7.4
54,11933,7.3
49,11933,7.0
54,11933,6.9
44,11933,8.3
61,11933,5.6
53,11933,8.2
55,11933,7.6
48,11933,8.2
57,11933,6.3
49,11933,8.2
51,11933,6.7
56,11933,7.3
54,11933,7.2
47,11933,6.7
60,11933,7.3
51,11933,6.0
67,11933,7.6
77,11933,7.3
70,11933,6.3
64,11933,7.6
54,11933,7.0
57,11933,7.3
52,11933,7.0
54,11933,7.3
68,11933,7.6
52,11933,6.7
50,11933,7.9
53,11933,6.7
56,11933,7.6
45,11933,7.3
49,11933,7.3
54,11933,7.3
53,11933,6.3
50,11933,7.2
51,11933,7.0
57,11933,6.7
54,11933,7.0
48,11933,8.2
54,11933,7.6
50,11933,7.9
51,11933,7.0
61,11933,7.4
73,11933,6.6
78,11933,6.0
77,11933,7.3
77,11933,7.6
72,11933,7.0
58,11933,7.6
56,11933,7.6
67,11933,6.6
52,11933,7.6
51,11933,7.6
50,11933,7.3
49,11933,7.3
53,11933,7.0
57,11933,8.2
53,11933,6.9
52,11933,8.2
65,11933,6.3
79,11933,7.6
49,11933,6.3
54,11933,7.0
54,11933,7.9
54,11933,7.6
67,11933,7.0
74,11933,7.6
55,11933,7.3
53,11933,7.0
68,11933,7.3
74,11933,6.3
66,11933,7.3
59,11933,7.6
54,11933,6.7
45,11933,7.3
54,11933,7.0
48,11933,7.0
49,11933,7.3
56,11933,7.6
55,11933,7.6
47,11933,6.7
61,11933,6.9
52,11933,7.6
57,11933,7.3
54,11933,6.9
51,11933,7.3
54,11933,7.3
60,11933,7.3
56,11933,7.6
63,11933,7.0
54,11933,7.3
68,11933,6.6
76,11933,7.3
78,11933,6.9
67,11933,6.7
50,11933,6.6
56,11933,7.3
52,11933,7.7
54,11933,6.9
53,11933,6.6
61,11933,6.9
55,11933,7.3
49,11933,6.9
51,11933,6.6
58,11933,7.0
57,11933,6.9
49,11933,7.6
60,11933,7.5
53,11933,8.0
55,11933,7.0
53,11933,7.3
56,11933,7.6
46,11933,7.3
52,11933,7.3
50,11933,7.0
52,11933,7.0
50,11933,6.9
49,11933,7.0
59,11933,7.0
53,11933,7.9
55,11933,7.0
55,11933,6.6
44,11933,7.9
53,11933,6.9
52,11933,8.0
57,11933,6.9
61,11933,5.9
46,11933,8.0
48,11933,7.6
51,11933,6.6
55,11933,6.6
53,11933,7.3
54,11933,7.0
55,11933,7.6
48,11933,8.2
54,11933,7.3
53,11933,6.0
50,11933,6.9
67,11933,8.9
53,11933,6.3
50,11933,7.6
51,11933,7.6
48,11933,7.3
51,11933,7.6
53,11933,7.0
53,11933,6.3
49,11933,7.9
53,11933,9.0
55,11933,8.3
50,11933,6.6
49,11933,7.3
62,11933,7.9
73,11933,7.3
78,11933,6.7
55,11933,6.6
63,11933,8.2
52,11933,7.0
49,11933,7.3
58,11933,7.3
47,11933,7.6
53,11933,6.6
56,11933,6.6
54,11933,7.3
54,11933,7.2
54,11933,6.7
57,11933,7.3
55,11933,7.9
52,11933,6.9
66,11933,7.0
69,11933,7.3
56,11933,7.2
41,11933,7.3
56,11933,8.2
50,11933,7.6
51,11933,7.3
53,11933,6.7
53,11933,7.6
49,11933,7.3
52,11933,6.7
52,11933,7.3
52,11933,6.6
48,11933,6.9
53,11933,7.3
59,11933,7.6
48,11933,7.3
51,11933,6.6
53,11933,7.6
55,11933,7.6
53,11933,7.2
52,11933,6.4
53,11933,7.3
60,11933,7.6
53,11933,6.6
50,11933,7.6
54,11933,7.0
53,11933,7.3
50,11933,6.9
54,11933,7.3
49,11933,6.6
54,11933,7.0
49,11933,7.5
54,11933,8.3
50,11933,7.3
55,11933,6.9
58,11933,7.3
51,11933,6.9
52,11933,7.6
56,11933,7.6
54,11933,7.6
48,11933,7.3
53,11933,6.6
55,11933,6.9
49,11933,6.3
59,11933,6.9
47,11933,7.6
59,11933,6.6
56,11933,7.2
49,11933,6.9
49,11933,6.6
51,11933,7.6
51,11933,7.3
57,11933,7.0
46,11933,7.3
61,11933,6.9
58,11933,6.9
57,11933,8.6
67,11933,6.7
52,11933,7.6
50,11933,7.3
60,11933,6.4
