GPU Util%,GPU Memory
0,458
0,458
1,458
1,458
1,467
45,469
45,559
0,673
0,703
2,703
2,703
0,703
0,703
0,703
0,703
0,703
0,703
0,6673
26,6673
0,6673
0,6673
0,6683
0,6761
7,6845
12,6921
12,7005
11,7037
11,7125
15,7205
15,7245
34,7245
36,7245
36,7245
37,7245
38,7245
38,7245
36,7245
35,7245
35,7245
37,7245
37,7245
37,7245
37,7245
37,7245
37,7245
37,7245
36,7245
37,7245
37,7245
38,7245
38,7245
37,7245
38,7245
37,7245
37,7245
36,7245
36,7245
37,7245
39,7245
39,7245
38,7245
36,7245
36,7245
37,7245
37,7245
38,7245
36,7245
36,7245
37,7245
37,7245
37,7245
37,7245
38,7245
38,7245
37,7245
37,7245
36,7245
39,7245
39,7245
37,7245
37,7245
36,7245
36,7245
36,7245
37,7245
37,7245
36,7245
37,7245
39,7245
39,7245
36,7245
36,7245
37,7245
37,7245
38,7245
35,7245
35,7245
37,7245
37,7245
37,7245
38,7245
38,7245
37,7245
37,7245
38,7245
36,7245
36,7245
36,7245
36,7245
38,7245
36,7245
36,7245
39,7245
38,7245
38,7245
37,7245
37,7245
37,7245
37,7245
36,7245
38,7245
38,7245
38,7245
36,7245
36,7245
37,7245
39,7245
39,7245
39,7245
37,7245
37,7245
37,7245
37,7245
38,7245
38,7245
35,7245
33,7245
33,7245
39,7245
36,7245
36,7245
37,7245
38,7245
38,7245
38,7245
38,7245
38,7245
36,7245
36,7245
37,7245
36,7245
36,7245
39,7245
37,7245
35,7245
35,7245
36,7245
37,7245
37,7245
37,7245
38,7245
38,7245
36,7245
36,7245
37,7245
37,7245
37,7245
37,7245
37,7245
36,7245
36,7245
37,7245
37,7245
37,7245
37,7245
37,7245
38,7245
37,7245
37,7245
36,7245
38,7245
38,7245
37,7245
37,7245
39,7245
38,7245
38,7245
37,7245
37,7245
39,7245
35,7245
35,7245
37,7245
37,7245
37,7245
37,7245
37,7245
38,7245
37,7245
37,7245
39,7245
39,7245
39,7245
38,7245
38,7245
38,7245
38,7245
38,7245
37,7245
37,7245
37,7245
38,7245
38,7245
37,7245
37,7245
38,7245
37,7245
37,7245
38,7245
38,7245
37,7245
38,7245
38,7245
38,7245
38,7245
37,7245
38,7245
38,7245
39,7245
36,7245
36,7245
38,7245
38,7245
37,7245
37,7245
37,7245
38,7245
38,7245
39,7245
39,7245
37,7245
39,7245
39,7245
37,7245
37,7245
37,7245
38,7245
38,7245
38,7245
36,7245
36,7245
37,7245
37,7245
37,7245
38,7245
38,7245
37,7245
37,7245
37,7245
38,7245
38,7245
35,7245
38,7245
38,7245
36,7245
36,7245
36,7245
35,7245
35,7245
38,7245
37,7245
37,7245
36,7245
36,7245
36,7245
36,7245
36,7245
38,7245
38,7245
36,7245
36,7245
37,7245
37,7245
36,7245
38,7245
38,7245
36,7245
36,7245
36,7245
36,7245
38,7245
37,7245
37,7245
37,7245
37,7245
38,7245
38,7245
36,7245
36,7245
37,7245
38,7245
38,7245
36,7245
36,7245
37,7245
37,7245
37,7245
38,7245
38,7245
36,7245
36,7245
36,7245
38,7245
37,7245
37,7245
37,7245
37,7245
37,7245
36,7245
36,7245
39,7245
37,7245
37,7245
38,7245
37,7245
37,7245
34,7245
39,7245
39,7245
39,7245
35,7245
35,7245
37,7245
37,7245
37,7245
37,7245
39,7245
39,7245
38,7245
38,7245
38,7245
37,7245
37,7245
38,7245
36,7245
