GPU Util%,GPU Memory
0,445
10,445
1,445
1,445
0,445
0,445
0,445
6,580
5,658
4,670
1,670
1,670
1,670
1,670
1,670
0,670
1,670
1,670
1,670
1,670
1,670
1,670
1,670
1,670
1,670
1,670
3,7618
1,7618
1,7618
1,7618
1,7618
1,7618
1,7658
5,7728
7,7774
11,7844
66,7858
89,7858
90,7858
89,7858
88,7858
89,7858
89,7858
88,7858
90,7858
88,7858
89,7858
88,7858
88,7858
90,7858
88,7858
88,7858
90,7858
88,7858
87,7858
90,7858
90,7858
89,7858
88,7858
90,7858
89,7858
87,7858
89,7858
90,7858
88,7858
89,7858
86,7858
85,7858
89,7858
88,7858
90,7858
88,7858
90,7858
89,7858
90,7858
89,7858
90,7858
90,7858
89,7858
89,7858
89,7858
90,7858
90,7858
90,7858
89,7858
90,7858
89,7858
89,7858
89,7858
89,7858
87,7858
88,7858
87,7858
89,7858
87,7858
88,7858
86,7858
90,7858
88,7858
89,7858
90,7858
89,7858
89,7858
88,7858
90,7858
90,7858
90,7858
87,7858
87,7858
89,7858
89,7858
90,7858
89,7858
90,7858
89,7858
88,7858
90,7858
88,7858
88,7858
89,7858
90,7858
89,7858
89,7858
87,7858
90,7858
87,7858
89,7858
87,7858
88,7858
89,7858
90,7858
90,7858
89,7858
87,7858
87,7858
91,7858
89,7858
88,7858
88,7858
90,7858
89,7858
88,7858
88,7858
88,7858
90,7858
89,7858
90,7858
86,7858
90,7858
87,7858
90,7858
88,7858
89,7858
89,7858
90,7858
89,7858
89,7858
89,7858
90,7858
90,7858
88,7858
90,7858
89,7858
88,7858
90,7858
87,7858
90,7858
89,7858
90,7858
90,7858
89,7858
88,7858
90,7858
90,7858
89,7858
90,7858
89,7858
87,7858
90,7858
89,7858
90,7858
88,7858
90,7858
90,7858
90,7858
88,7858
90,7858
87,7858
87,7858
88,7858
88,7858
89,7858
88,7858
90,7858
87,7858
85,7858
90,7858
87,7858
90,7858
90,7858
90,7858
88,7858
89,7858
90,7858
88,7858
89,7858
88,7858
89,7858
89,7858
89,7858
88,7858
88,7858
90,7858
87,7858
89,7858
90,7858
89,7858
90,7858
89,7858
90,7858
88,7858
89,7858
89,7858
90,7858
89,7858
89,7858
90,7858
89,7858
89,7858
90,7858
90,7858
90,7858
89,7858
90,7858
89,7858
90,7858
89,7858
90,7858
88,7858
88,7858
90,7858
88,7858
91,7858
90,7858
88,7858
90,7858
89,7858
88,7858
86,7858
86,7858
88,7858
89,7858
90,7858
89,7858
90,7858
90,7858
90,7858
90,7858
89,7858
89,7858
87,7858
86,7858
88,7858
88,7858
88,7858
89,7858
90,7858
91,7858
90,7858
88,7858
88,7858
89,7858
89,7858
90,7858
90,7858
89,7858
90,7858
90,7858
90,7858
90,7858
89,7858
89,7858
90,7858
91,7858
89,7858
89,7858
90,7858
87,7858
90,7858
90,7858
90,7858
89,7858
91,7858
90,7858
90,7858
87,7858
88,7858
89,7858
90,7858
90,7858
89,7858
87,7858
89,7858
90,7858
87,7858
89,7858
86,7858
90,7858
89,7858
89,7858
89,7858
90,7858
90,7858
90,7858
