GPU Util%,GPU Memory,CPU Util%
3,0,0.0
0,0,20.8
0,0,10.0
0,0,6.1
4,161,7.3
5,229,7.1
2,259,6.6
0,11693,6.3
1,11707,6.9
3,11759,6.6
4,11833,6.6
2,11849,6.2
6,11913,6.6
16,11933,7.2
71,11933,6.9
67,11933,6.3
66,11933,6.9
65,11933,7.3
69,11933,5.9
71,11933,5.3
75,11933,5.3
72,11933,8.2
68,11933,6.6
67,11933,7.0
69,11933,5.9
67,11933,6.7
65,11933,6.9
66,11933,8.0
67,11933,6.9
66,11933,7.0
66,11933,7.9
68,11933,7.0
68,11933,6.6
67,11933,6.3
68,11933,8.0
65,11933,6.3
68,11933,7.9
67,11933,5.9
69,11933,6.9
68,11933,7.0
69,11933,8.2
69,11933,7.3
68,11933,7.0
66,11933,6.9
66,11933,7.0
67,11933,6.0
67,11933,6.6
66,11933,8.2
66,11933,7.2
68,11933,6.6
65,11933,6.0
67,11933,7.9
65,11933,6.3
65,11933,7.6
65,11933,7.0
66,11933,7.0
65,11933,6.7
65,11933,7.6
66,11933,7.2
65,11933,6.3
67,11933,6.9
68,11933,6.3
66,11933,7.0
67,11933,7.3
65,11933,6.9
65,11933,6.9
68,11933,5.6
65,11933,6.3
68,11933,7.2
68,11933,6.9
66,11933,6.6
66,11933,6.9
67,11933,5.6
64,11933,7.6
66,11933,6.6
65,11933,7.7
67,11933,6.9
68,11933,6.3
69,11933,6.0
65,11933,7.6
66,11933,7.6
66,11933,6.3
66,11933,7.0
67,11933,7.2
67,11933,6.6
65,11933,7.6
66,11933,6.6
66,11933,6.6
68,11933,6.9
68,11933,7.3
67,11933,6.3
67,11933,7.6
66,11933,6.6
65,11933,6.0
65,11933,6.7
67,11933,7.3
65,11933,6.6
64,11933,7.9
66,11933,6.7
69,11933,6.9
69,11933,6.9
67,11933,7.6
65,11933,6.6
67,11933,7.6
69,11933,5.7
70,11933,5.7
70,11933,7.3
71,11933,5.9
77,11933,6.3
73,11933,6.3
76,11933,6.2
77,11933,4.6
72,11933,7.0
66,11933,7.3
64,11933,7.3
69,11933,7.2
70,11933,5.6
71,11933,6.2
69,11933,6.3
67,11933,7.0
66,11933,7.3
67,11933,7.6
68,11933,6.6
71,11933,6.0
68,11933,7.0
69,11933,6.6
68,11933,6.9
65,11933,6.0
66,11933,7.3
64,11933,7.6
67,11933,6.3
67,11933,6.6
65,11933,6.9
70,11933,7.0
68,11933,7.3
64,11933,7.6
65,11933,7.2
70,11933,6.3
66,11933,7.2
67,11933,6.9
63,11933,7.0
65,11933,7.0
67,11933,6.3
66,11933,7.6
63,11933,7.6
65,11933,7.3
68,11933,7.6
66,11933,7.9
68,11933,5.9
66,11933,7.9
65,11933,7.3
65,11933,6.6
67,11933,8.4
65,11933,6.6
65,11933,6.3
65,11933,6.9
65,11933,7.3
65,11933,5.6
68,11933,8.3
66,11933,7.0
64,11933,6.6
66,11933,6.9
65,11933,7.2
67,11933,6.6
65,11933,6.6
67,11933,6.3
69,11933,5.3
66,11933,6.9
65,11933,6.3
67,11933,7.2
67,11933,7.2
68,11933,6.3
64,11933,6.6
65,11933,6.6
65,11933,6.6
66,11933,7.6
68,11933,7.2
66,11933,6.3
67,11933,6.9
65,11933,7.2
64,11933,7.6
66,11933,7.6
65,11933,6.6
66,11933,6.3
66,11933,7.3
65,11933,6.3
67,11933,7.0
69,11933,6.3
69,11933,6.9
67,11933,7.6
65,11933,7.3
65,11933,6.0
65,11933,6.6
66,11933,7.3
68,11933,6.3
70,11933,7.6
65,11933,5.9
67,11933,5.3
68,11933,6.9
70,11933,5.9
71,11933,4.9
73,11933,6.4
68,11933,6.3
65,11933,7.3
66,11933,7.3
64,11933,6.3
65,11933,6.6
65,11933,6.9
65,11933,6.7
63,11933,7.6
67,11933,6.9
65,11933,6.0
65,11933,6.6
65,11933,7.0
67,11933,7.6
63,11933,7.3
67,11933,6.6
67,11933,6.3
67,11933,5.3
69,11933,6.2
68,11933,5.7
70,11933,4.9
73,11933,6.6
71,11933,5.9
65,11933,8.2
64,11933,7.0
64,11933,6.0
67,11933,6.3
67,11933,7.0
66,11933,7.6
66,11933,7.3
66,11933,7.9
64,11933,7.3
64,11933,7.3
66,11933,6.3
66,11933,7.2
64,11933,7.9
64,11933,6.3
65,11933,7.3
64,11933,6.9
65,11933,7.0
65,11933,7.0
65,11933,7.2
66,11933,7.6
65,11933,6.3
64,11933,7.0
65,11933,7.6
64,11933,5.6
67,11933,7.6
71,11933,6.8
73,11933,6.3
65,11933,6.2
66,11933,6.6
65,11933,6.9
68,11933,7.0
67,11933,6.6
70,11933,5.6
67,11933,6.6
66,11933,7.3
63,11933,7.0
67,11933,8.2
65,11933,6.7
64,11933,7.6
63,11933,8.2
66,11933,4.6
67,11933,6.3
64,11933,6.9
64,11933,6.3
62,11933,7.0
64,11933,7.9
62,11933,7.0
64,11933,6.3
65,11933,6.6
66,11933,7.7
66,11933,7.6
63,11933,6.9
67,11933,7.3
62,11933,6.6
62,11933,7.6
64,11933,7.0
65,11933,6.3
68,11933,8.2
65,11933,6.9
66,11933,7.6
63,11933,7.3
62,11933,7.3
63,11933,7.2
64,11933,7.3
65,11933,6.7
66,11933,6.3
65,11933,7.0
64,11933,5.6
62,11933,7.3
65,11933,6.6
62,11933,7.0
64,11933,6.6
65,11933,6.3
64,11933,7.6
64,11933,6.9
65,11933,7.6
64,11933,7.9
64,11933,7.0
62,11933,6.6
64,11933,6.9
68,11933,7.0
66,11933,6.3
66,11933,7.2
63,11933,6.7
62,11933,6.3
64,11933,7.3
62,11933,7.6
68,11933,7.3
67,11933,6.3
61,11933,7.3
62,11933,6.6
64,11933,6.3
71,11933,5.7
65,11933,7.9
66,11933,7.9
66,11933,7.3
66,11933,6.6
65,11933,7.9
64,11933,6.9
66,11933,7.3
63,11933,7.0
64,11933,6.7
65,11933,7.6
62,11933,6.6
65,11933,7.6
63,11933,7.6
67,11933,6.3
65,11933,7.0
62,11933,7.0
65,11933,6.3
64,11933,7.9
64,11933,8.0
64,11933,6.6
65,11933,7.0
64,11933,7.3
65,11933,6.6
64,11933,6.6
64,11933,7.3
66,11933,7.0
63,11933,7.3
64,11933,7.3
65,11933,8.3
30,11933,6.6
0,11865,6.9
2,11717,6.3
0,0,5.3
