GPU Util%,GPU Memory,CPU Util%
0,0,0.0
3,0,20.1
0,0,10.3
0,0,5.4
3,177,7.4
6,239,6.9
2,259,6.3
0,259,6.9
1,11693,6.3
1,11719,6.8
3,11777,6.6
4,11833,6.6
4,11851,6.6
3,11909,6.3
11,11933,7.2
64,11933,7.9
69,11933,6.3
67,11933,8.2
67,11933,7.6
71,11933,6.3
67,11933,7.6
66,11933,8.2
68,11933,6.6
66,11933,7.6
68,11933,5.9
69,11933,7.0
68,11933,7.6
68,11933,7.0
69,11933,6.6
70,11933,8.2
66,11933,7.0
69,11933,7.3
66,11933,8.6
67,11933,6.3
66,11933,7.0
69,11933,7.0
65,11933,8.0
66,11933,7.3
68,11933,7.3
70,11933,6.0
68,11933,7.3
68,11933,5.9
67,11933,6.3
69,11933,6.7
69,11933,7.9
68,11933,6.3
69,11933,7.0
67,11933,7.9
71,11933,7.9
71,11933,6.6
67,11933,7.9
69,11933,8.3
66,11933,7.0
68,11933,8.6
67,11933,7.6
68,11933,7.5
70,11933,7.7
67,11933,6.9
66,11933,7.0
67,11933,7.0
70,11933,6.9
69,11933,6.7
67,11933,7.0
70,11933,6.0
69,11933,7.9
68,11933,6.7
67,11933,8.2
68,11933,6.6
66,11933,8.0
69,11933,6.0
69,11933,7.1
68,11933,6.0
67,11933,6.9
66,11933,8.6
68,11933,6.3
66,11933,7.0
66,11933,5.3
69,11933,6.0
68,11933,7.6
68,11933,7.6
71,11933,7.5
71,11933,6.0
66,11933,7.0
67,11933,6.3
66,11933,6.6
65,11933,6.3
68,11933,6.3
67,11933,7.6
67,11933,7.6
65,11933,6.3
69,11933,6.7
68,11933,6.6
69,11933,6.0
71,11933,7.0
68,11933,7.6
68,11933,6.7
69,11933,5.9
69,11933,6.3
68,11933,5.7
68,11933,6.6
67,11933,6.7
66,11933,7.3
68,11933,6.0
66,11933,5.3
66,11933,5.7
67,11933,7.3
68,11933,7.2
68,11933,8.2
67,11933,5.7
67,11933,6.9
68,11933,7.7
65,11933,7.6
66,11933,7.3
66,11933,6.3
65,11933,9.2
66,11933,7.0
65,11933,6.3
66,11933,7.0
66,11933,6.0
66,11933,6.7
66,11933,7.3
67,11933,6.9
68,11933,7.9
66,11933,7.0
69,11933,5.6
71,11933,5.6
70,11933,6.0
66,11933,5.9
66,11933,5.6
65,11933,6.6
70,11933,6.8
68,11933,7.3
66,11933,7.6
67,11933,6.7
66,11933,7.6
66,11933,7.0
65,11933,7.0
66,11933,6.7
67,11933,7.6
67,11933,7.7
68,11933,6.6
70,11933,6.3
71,11933,5.9
66,11933,7.0
64,11933,7.3
67,11933,7.6
70,11933,5.6
69,11933,7.9
69,11933,7.3
67,11933,7.3
66,11933,6.6
66,11933,6.3
65,11933,7.2
66,11933,6.0
65,11933,6.0
66,11933,5.9
64,11933,8.6
66,11933,7.2
69,11933,6.0
69,11933,6.3
67,11933,6.9
65,11933,8.0
65,11933,8.0
66,11933,6.0
65,11933,6.9
67,11933,6.0
66,11933,6.6
65,11933,6.0
70,11933,6.0
70,11933,5.7
71,11933,7.3
68,11933,6.6
66,11933,7.0
66,11933,7.3
67,11933,6.3
70,11933,5.6
70,11933,6.6
68,11933,6.0
68,11933,7.5
67,11933,6.9
64,11933,6.3
65,11933,6.0
65,11933,6.6
66,11933,7.0
66,11933,6.3
68,11933,6.7
69,11933,6.0
69,11933,6.6
66,11933,6.3
66,11933,6.3
65,11933,6.0
67,11933,7.3
68,11933,7.0
69,11933,6.4
66,11933,6.0
65,11933,6.0
66,11933,7.0
65,11933,7.7
65,11933,7.3
67,11933,7.3
66,11933,7.0
65,11933,6.0
65,11933,8.2
65,11933,5.3
65,11933,8.2
65,11933,8.2
64,11933,7.0
65,11933,6.3
65,11933,7.6
65,11933,5.6
66,11933,7.0
66,11933,5.9
66,11933,7.3
65,11933,6.0
69,11933,5.7
66,11933,8.3
65,11933,7.3
68,11933,7.3
68,11933,6.3
68,11933,5.9
76,11933,5.6
76,11933,5.2
74,11933,4.9
66,11933,6.3
68,11933,7.3
69,11933,7.9
64,11933,5.4
64,11933,7.7
65,11933,7.6
69,11933,6.6
65,11933,7.6
68,11933,6.3
64,11933,7.3
66,11933,7.3
68,11933,7.9
67,11933,7.3
65,11933,6.7
64,11933,7.3
66,11933,7.0
66,11933,7.6
66,11933,7.6
65,11933,7.9
64,11933,8.2
64,11933,5.7
66,11933,7.3
70,11933,6.7
66,11933,7.3
67,11933,5.7
67,11933,6.6
65,11933,6.9
64,11933,8.0
66,11933,7.6
65,11933,6.9
65,11933,8.0
65,11933,6.7
65,11933,6.0
66,11933,7.6
65,11933,7.6
65,11933,6.7
65,11933,7.3
65,11933,6.3
66,11933,6.6
68,11933,6.6
66,11933,6.6
64,11933,7.9
66,11933,8.2
64,11933,7.0
64,11933,6.0
65,11933,6.0
66,11933,7.3
64,11933,6.0
65,11933,7.3
65,11933,6.4
65,11933,6.6
65,11933,6.9
67,11933,7.0
66,11933,6.7
66,11933,7.3
66,11933,6.4
66,11933,7.3
65,11933,7.9
66,11933,6.9
63,11933,7.6
63,11933,7.9
68,11933,6.6
64,11933,7.4
66,11933,6.6
65,11933,7.6
64,11933,7.7
64,11933,7.0
63,11933,7.6
64,11933,6.6
68,11933,7.3
67,11933,6.7
64,11933,9.1
64,11933,7.7
64,11933,7.9
64,11933,8.3
64,11933,5.6
64,11933,6.7
63,11933,5.0
65,11933,7.0
65,11933,6.9
65,11933,6.7
67,11933,7.6
65,11933,8.0
66,11933,7.3
63,11933,5.6
65,11933,7.0
67,11933,8.0
65,11933,7.3
65,11933,7.0
64,11933,7.9
68,11933,6.0
63,11933,6.3
64,11933,8.6
66,11933,7.9
64,11933,6.6
64,11933,7.0
66,11933,7.9
65,11933,8.0
63,11933,6.6
65,11933,7.9
63,11933,7.9
64,11933,7.3
66,11933,7.3
72,11933,5.9
69,11933,6.7
67,11933,7.3
64,11933,6.7
63,11933,6.6
68,11933,7.9
64,11933,7.3
63,11933,7.0
63,11933,7.3
67,11933,7.3
65,11933,6.7
66,11933,6.7
64,11933,7.3
64,11933,6.7
66,11933,6.0
65,11933,8.6
67,11933,6.3
65,11933,7.0
64,11933,7.6
64,11933,6.3
66,11933,8.2
65,11933,7.0
67,11933,7.6
63,11933,6.0
62,11933,7.9
65,11933,7.4
64,11933,6.9
68,11933,7.3
63,11933,7.3
65,11933,7.0
63,11933,7.6
65,11933,6.3
64,11933,7.6
67,11933,7.0
63,11933,6.3
1,11933,6.6
3,11783,6.3
0,0,7.2
