GPU Util%,GPU Memory,CPU Util%
3,0,0.0
0,0,20.0
0,0,10.1
0,0,5.7
3,151,6.7
5,221,6.6
3,259,7.3
0,259,6.6
0,259,6.6
0,259,6.9
0,259,6.9
0,259,6.3
0,11693,6.7
0,11693,6.9
0,11701,6.6
2,11753,6.2
4,11831,6.9
4,11839,6.6
3,11883,6.3
21,11933,6.6
82,11933,5.9
81,11933,6.2
78,11933,6.9
77,11933,5.9
78,11933,6.0
77,11933,6.6
78,11933,7.3
78,11933,5.9
79,11933,6.3
80,11933,6.6
73,11933,7.5
78,11933,7.3
78,11933,7.0
75,11933,6.7
79,11933,7.0
75,11933,7.8
80,11933,7.0
75,11933,7.3
74,11933,6.0
78,11933,7.0
70,11933,7.0
72,11933,6.7
66,11933,7.9
74,11933,6.9
72,11933,7.9
72,11933,6.6
72,11933,6.3
70,11933,7.6
66,11933,7.3
69,11933,6.7
66,11933,7.0
65,11933,7.3
64,11933,7.2
66,11933,6.7
78,11933,7.1
61,11933,6.7
60,11933,6.6
62,11933,6.3
62,11933,6.7
58,11933,6.0
56,11933,8.6
49,11933,7.0
54,11933,7.0
62,11933,6.6
77,11933,6.9
73,11933,6.6
69,11933,6.9
68,11933,7.6
73,11933,6.6
75,11933,7.3
73,11933,7.0
76,11933,7.5
73,11933,7.3
73,11933,6.3
62,11933,7.6
53,11933,6.6
53,11933,8.0
56,11933,7.6
66,11933,7.3
69,11933,6.3
60,11933,6.3
70,11933,7.0
74,11933,7.3
69,11933,7.0
63,11933,7.3
76,11933,7.3
78,11933,7.6
72,11933,6.6
73,11933,7.0
70,11933,8.3
57,11933,6.0
61,11933,7.7
56,11933,6.4
55,11933,6.7
57,11933,7.9
60,11933,7.0
58,11933,7.3
71,11933,6.3
70,11933,7.6
68,11933,6.3
63,11933,7.2
71,11933,6.9
64,11933,7.9
66,11933,6.6
76,11933,6.9
67,11933,6.7
64,11933,7.3
66,11933,5.7
56,11933,7.3
64,11933,5.9
76,11933,6.9
80,11933,5.6
79,11933,6.4
79,11933,6.3
78,11933,7.0
66,11933,7.2
68,11933,7.3
62,11933,6.2
54,11933,7.3
54,11933,7.6
48,11933,7.3
66,11933,6.6
78,11933,6.7
72,11933,6.6
79,11933,7.6
80,11933,6.0
72,11933,6.6
77,11933,7.0
79,11933,7.6
73,11933,7.3
76,11933,7.6
74,11933,7.6
71,11933,6.3
74,11933,6.9
75,11933,6.9
75,11933,6.9
76,11933,6.7
79,11933,6.9
73,11933,6.3
56,11933,6.7
47,11933,7.6
40,11933,7.0
70,11933,6.0
61,11933,7.6
47,11933,7.6
51,11933,7.0
52,11933,6.0
60,11933,7.0
57,11933,7.6
48,11933,7.6
52,11933,6.6
63,11933,6.7
73,11933,7.3
71,11933,6.7
62,11933,6.9
52,11933,7.4
61,11933,7.0
54,11933,6.7
54,11933,6.3
46,11933,6.6
59,11933,6.6
49,11933,7.6
51,11933,7.7
60,11933,6.9
47,11933,7.0
43,11933,7.3
57,11933,6.0
57,11933,7.6
56,11933,7.3
52,11933,7.6
53,11933,7.3
46,11933,8.0
65,11933,6.3
68,11933,7.3
67,11933,6.9
73,11933,7.3
68,11933,7.3
70,11933,7.0
70,11933,7.6
61,11933,7.6
69,11933,7.9
76,11933,7.3
75,11933,7.3
58,11933,7.3
65,11933,7.3
78,11933,7.3
77,11933,7.6
78,11933,7.3
67,11933,6.3
79,11933,6.9
74,11933,7.6
55,11933,6.7
54,11933,7.7
50,11933,6.9
50,11933,7.7
54,11933,8.6
72,11933,8.5
65,11933,8.0
77,11933,6.6
62,11933,6.7
58,11933,7.6
71,11933,7.0
56,11933,7.9
56,11933,6.7
55,11933,6.4
53,11933,7.7
66,11933,5.9
63,11933,8.0
55,11933,7.3
67,11933,7.0
79,11933,6.7
79,11933,7.6
56,11933,7.3
65,11933,7.9
73,11933,8.0
69,11933,7.3
54,11933,7.2
48,11933,7.0
59,11933,7.6
47,11933,8.3
61,11933,8.3
54,11933,8.0
49,11933,7.0
49,11933,7.6
67,11933,6.6
61,11933,6.6
48,11933,6.3
52,11933,7.3
55,11933,7.3
55,11933,6.7
56,11933,7.4
55,11933,7.6
59,11933,6.9
60,11933,6.6
60,11933,7.3
60,11933,7.6
62,11933,7.7
61,11933,6.6
60,11933,7.3
56,11933,7.7
49,11933,7.0
60,11933,6.9
51,11933,6.7
58,11933,7.6
47,11933,6.3
57,11933,8.0
52,11933,7.3
62,11933,6.7
55,11933,7.0
47,11933,7.0
49,11933,7.6
45,11933,6.7
50,11933,7.9
50,11933,6.3
44,11933,7.3
55,11933,7.9
49,11933,7.0
50,11933,6.6
59,11933,7.6
58,11933,7.7
53,11933,6.9
67,11933,7.6
77,11933,6.3
56,11933,7.9
52,11933,6.3
49,11933,8.0
69,11933,7.0
56,11933,8.2
51,11933,7.6
48,11933,7.0
55,11933,7.9
52,11933,8.0
49,11933,7.0
52,11933,7.6
47,11933,7.3
50,11933,7.3
48,11933,7.6
51,11933,7.9
54,11933,7.2
56,11933,6.4
50,11933,7.6
57,11933,6.6
56,11933,6.7
62,11933,7.3
77,11933,6.3
70,11933,7.3
55,11933,7.2
56,11933,7.7
57,11933,6.3
77,11933,7.9
59,11933,7.3
60,11933,7.9
54,11933,6.6
50,11933,7.3
52,11933,7.3
57,11933,6.9
51,11933,7.0
55,11933,6.9
57,11933,7.3
55,11933,7.3
52,11933,7.3
58,11933,7.0
46,11933,7.6
55,11933,7.6
54,11933,8.2
51,11933,6.6
54,11933,7.0
50,11933,7.4
63,11933,7.3
56,11933,7.0
60,11933,6.0
56,11933,7.6
51,11933,7.3
69,11933,7.0
75,11933,7.3
74,11933,7.0
76,11933,6.9
79,11933,6.3
75,11933,6.7
63,11933,7.3
54,11933,7.3
49,11933,7.3
49,11933,7.6
68,11933,7.0
55,11933,6.7
61,11933,7.0
61,11933,6.3
69,11933,6.9
72,11933,6.9
67,11933,7.3
63,11933,6.7
61,11933,8.2
59,11933,6.6
52,11933,6.9
61,11933,7.6
58,11933,7.3
64,11933,6.6
60,11933,7.9
56,11933,6.6
64,11933,7.7
56,11933,7.2
58,11933,7.3
57,11933,7.6
52,11933,6.6
61,11933,6.3
57,11933,6.9
46,11933,7.6
64,11933,6.3
49,11933,7.6
62,11933,7.3
77,11933,7.6
65,11933,7.3
51,11933,7.6
54,11933,7.0
52,11933,7.6
51,11933,7.4
52,11933,6.6
55,11933,7.3
65,11933,7.0
56,11933,7.6
61,11933,7.0
57,11933,7.0
65,11933,6.6
61,11933,6.7
54,11933,6.7
66,11933,7.6
63,11933,6.7
65,11933,7.3
70,11933,8.0
57,11933,7.0
64,11933,6.3
76,11933,7.0
78,11933,6.3
78,11933,6.9
80,11933,6.6
71,11933,7.0
57,11933,7.0
66,11933,7.0
78,11933,7.3
71,11933,6.6
64,11933,7.3
67,11933,7.0
60,11933,7.0
75,11933,7.3
78,11933,6.7
71,11933,6.6
50,11933,6.9
51,11933,6.7
62,11933,6.3
50,11933,7.9
60,11933,6.7
48,11933,7.9
49,11933,7.7
59,11933,7.0
60,11933,7.3
52,11933,7.9
57,11933,7.6
59,11933,5.7
71,11933,7.6
77,11933,6.9
71,11933,7.6
65,11933,6.6
60,11933,7.3
62,11933,7.0
66,11933,6.6
60,11933,7.2
54,11933,6.0
58,11933,7.6
58,11933,7.3
55,11933,6.7
62,11933,6.6
61,11933,7.3
72,11933,7.2
74,11933,7.0
74,11933,7.3
75,11933,6.0
78,11933,6.3
61,11933,8.0
63,11933,6.0
53,11933,7.9
76,11933,6.6
80,11933,5.6
80,11933,7.3
70,11933,7.6
72,11933,6.4
74,11933,7.1
62,11933,7.1
55,11933,7.0
59,11933,7.0
55,11933,8.3
57,11933,6.9
53,11933,7.0
50,11933,7.3
52,11933,7.9
63,11933,7.0
50,11933,7.6
58,11933,7.0
61,11933,7.3
55,11933,8.2
55,11933,7.2
57,11933,7.0
52,11933,6.6
51,11933,7.8
71,11933,6.6
78,11933,7.0
63,11933,7.2
52,11933,7.6
65,11933,7.9
52,11933,6.7
48,11933,7.6
54,11933,7.6
70,11933,6.7
61,11933,7.3
52,11933,6.0
54,11933,6.7
48,11933,6.9
48,11933,6.9
48,11933,7.4
55,11933,8.9
61,11933,7.3
58,11933,7.9
72,11933,7.0
78,11933,7.1
79,11933,6.7
78,11933,6.6
75,11933,6.6
68,11933,6.6
69,11933,6.3
75,11933,7.9
63,11933,7.3
59,11933,6.3
64,11933,6.6
67,11933,7.0
74,11933,6.6
62,11933,6.2
60,11933,7.9
59,11933,7.0
70,11933,6.9
79,11933,7.3
73,11933,6.3
77,11933,5.9
79,11933,6.0
80,11933,7.3
75,11933,7.0
78,11933,6.9
69,11933,6.7
67,11933,6.6
76,11933,7.3
74,11933,6.7
67,11933,7.3
67,11933,7.3
67,11933,6.3
75,11933,6.9
76,11933,6.9
70,11933,7.0
54,11933,7.6
73,11933,6.3
73,11933,6.9
75,11933,6.3
79,11933,7.0
73,11933,7.6
80,11933,6.7
67,11933,7.3
58,11933,7.3
51,11933,7.0
60,11933,8.0
68,11933,6.9
65,11933,6.7
59,11933,7.6
70,11933,7.3
79,11933,6.3
77,11933,7.6
78,11933,7.9
54,11933,7.0
50,11933,7.3
67,11933,7.3
73,11933,6.3
73,11933,7.0
74,11933,7.3
73,11933,7.6
68,11933,7.0
50,11933,7.0
53,11933,7.9
63,11933,7.0
57,11933,7.3
79,11933,6.6
53,11933,7.6
48,11933,6.9
54,11933,7.3
45,11933,7.7
63,11933,7.0
66,11933,7.9
63,11933,7.3
61,11933,6.6
73,11933,7.0
78,11933,7.9
66,11933,7.6
73,11933,7.0
76,11933,6.6
50,11933,7.7
62,11933,7.9
63,11933,6.9
72,11933,6.6
78,11933,7.0
69,11933,6.3
55,11933,8.3
68,11933,7.3
64,11933,6.6
59,11933,7.0
79,11933,6.4
79,11933,6.6
80,11933,6.3
78,11933,6.9
66,11933,7.3
73,11933,6.0
78,11933,7.3
74,11933,7.6
61,11933,7.4
55,11933,7.6
57,11933,5.9
62,11933,7.0
69,11933,6.6
74,11933,6.6
62,11933,7.3
51,11933,7.6
71,11933,6.7
69,11933,6.9
72,11933,6.3
74,11933,6.9
55,11933,7.7
55,11933,7.0
59,11933,6.3
68,11933,7.3
69,11933,7.3
69,11933,7.3
69,11933,7.0
41,11933,6.9
0,11933,6.6
0,11835,5.9
0,0,6.8
