GPU Util%,GPU Memory,CPU Util%
0,0,0.0
3,0,16.1
0,0,10.2
0,0,5.8
3,141,6.4
5,213,6.9
4,259,6.7
0,259,6.6
0,259,6.6
0,259,6.6
0,259,6.2
0,259,6.6
0,11693,6.6
0,11693,6.9
0,11701,6.6
1,11739,6.2
4,11817,7.2
4,11833,6.2
4,11871,6.8
14,11933,6.6
44,11933,8.0
34,11933,7.2
45,11933,8.6
53,11933,8.7
46,11933,8.0
50,11933,8.0
46,11933,7.3
46,11933,7.3
56,11933,8.3
36,11933,7.3
32,11933,7.7
54,11933,8.0
45,11933,7.3
49,11933,7.7
46,11933,7.3
41,11933,7.9
39,11933,7.7
48,11933,7.6
37,11933,7.7
40,11933,7.3
46,11933,8.0
38,11933,7.0
29,11933,7.9
29,11933,7.6
41,11933,7.4
48,11933,7.4
34,11933,7.6
30,11933,7.6
28,11933,7.6
30,11933,7.0
40,11933,8.2
44,11933,7.3
34,11933,7.0
40,11933,7.0
36,11933,7.1
51,11933,8.0
55,11933,6.7
32,11933,7.3
44,11933,7.7
35,11933,6.7
26,11933,6.7
32,11933,7.4
32,11933,7.3
40,11933,7.0
29,11933,7.3
37,11933,7.7
54,11933,7.7
34,11933,7.3
38,11933,7.6
36,11933,8.0
50,11933,7.0
35,11933,7.6
32,11933,7.6
31,11933,7.9
26,11933,7.2
27,11933,7.9
28,11933,8.3
40,11933,8.9
47,11933,7.6
32,11933,8.0
27,11933,6.7
28,11933,7.3
29,11933,7.3
28,11933,7.0
27,11933,8.3
55,11933,8.1
53,11933,7.9
35,11933,7.3
32,11933,7.3
30,11933,7.6
47,11933,8.0
45,11933,7.7
32,11933,7.6
29,11933,7.0
41,11933,7.3
46,11933,7.4
52,11933,7.6
32,11933,6.6
30,11933,7.3
33,11933,7.3
48,11933,7.3
44,11933,8.0
38,11933,7.3
38,11933,7.6
35,11933,7.4
31,11933,7.3
42,11933,7.6
35,11933,7.3
45,11933,7.3
43,11933,8.3
34,11933,7.3
28,11933,8.0
33,11933,6.6
38,11933,8.3
49,11933,7.7
31,11933,6.7
31,11933,7.6
36,11933,7.0
46,11933,7.0
37,11933,7.3
42,11933,7.0
44,11933,6.8
31,11933,8.0
33,11933,7.3
26,11933,6.6
57,11933,7.3
58,11933,7.0
40,11933,7.7
50,11933,6.7
32,11933,7.4
35,11933,7.3
38,11933,6.6
48,11933,8.0
46,11933,7.9
44,11933,7.3
42,11933,8.3
43,11933,7.4
48,11933,6.7
39,11933,8.0
31,11933,7.3
27,11933,7.3
30,11933,8.0
31,11933,7.6
26,11933,7.6
33,11933,7.6
49,11933,7.7
46,11933,7.7
47,11933,7.6
31,11933,6.9
28,11933,7.9
32,11933,7.6
33,11933,7.3
30,11933,7.9
33,11933,8.0
41,11933,7.3
32,11933,7.0
30,11933,7.0
30,11933,7.0
47,11933,7.3
44,11933,7.4
45,11933,7.7
44,11933,7.9
29,11933,7.3
26,11933,7.3
28,11933,7.6
35,11933,7.9
37,11933,8.0
40,11933,7.3
31,11933,7.9
32,11933,7.3
38,11933,7.6
28,11933,7.3
27,11933,6.9
29,11933,7.9
38,11933,8.0
42,11933,6.7
30,11933,7.9
30,11933,7.4
56,11933,9.6
47,11933,7.3
58,11933,8.0
42,11933,6.6
43,11933,7.7
49,11933,8.0
44,11933,8.0
36,11933,7.6
41,11933,9.0
52,11933,6.7
43,11933,7.0
40,11933,7.7
50,11933,8.0
53,11933,7.7
35,11933,7.0
30,11933,7.6
43,11933,8.3
43,11933,8.1
58,11933,7.7
50,11933,6.7
38,11933,6.7
30,11933,7.3
38,11933,7.0
49,11933,7.9
32,11933,7.0
48,11933,7.7
43,11933,7.6
30,11933,7.6
50,11933,8.3
46,11933,8.3
30,11933,6.6
31,11933,7.6
28,11933,7.9
47,11933,7.7
41,11933,7.3
33,11933,7.3
25,11933,7.5
31,11933,7.9
33,11933,8.0
28,11933,7.6
32,11933,7.9
28,11933,8.0
27,11933,7.3
27,11933,7.6
27,11933,6.9
37,11933,7.6
51,11933,8.3
55,11933,8.0
47,11933,7.3
34,11933,7.3
28,11933,7.0
28,11933,7.0
26,11933,7.9
26,11933,7.0
28,11933,6.6
36,11933,7.6
53,11933,8.3
34,11933,6.3
39,11933,7.9
37,11933,8.3
34,11933,7.2
35,11933,8.3
46,11933,8.0
50,11933,7.7
44,11933,8.2
50,11933,7.4
49,11933,7.0
33,11933,7.9
32,11933,7.0
30,11933,7.3
28,11933,6.9
29,11933,7.6
45,11933,7.6
39,11933,8.0
31,11933,7.6
35,11933,7.0
34,11933,7.6
32,11933,7.3
28,11933,7.0
30,11933,6.9
34,11933,6.6
28,11933,7.3
33,11933,8.0
37,11933,7.6
27,11933,7.1
31,11933,7.0
34,11933,7.1
35,11933,7.3
33,11933,7.4
34,11933,7.4
34,11933,7.4
47,11933,8.6
50,11933,8.3
56,11933,7.0
55,11933,8.0
56,11933,8.3
50,11933,8.0
37,11933,7.7
34,11933,8.2
31,11933,7.7
47,11933,8.6
53,11933,8.0
57,11933,7.4
40,11933,7.7
42,11933,8.2
32,11933,7.6
27,11933,7.6
41,11933,7.0
34,11933,7.0
29,11933,6.6
28,11933,7.3
30,11933,7.3
32,11933,6.6
41,11933,7.7
33,11933,7.3
29,11933,7.4
31,11933,7.0
31,11933,7.0
41,11933,9.2
48,11933,7.0
56,11933,9.2
47,11933,8.6
50,11933,7.3
36,11933,8.0
47,11933,8.0
50,11933,7.3
53,11933,7.7
54,11933,8.1
50,11933,7.6
48,11933,7.3
34,11933,7.6
31,11933,6.6
35,11933,7.0
28,11933,7.0
27,11933,7.7
37,11933,7.0
42,11933,7.7
43,11933,7.6
37,11933,7.7
27,11933,7.0
39,11933,7.3
55,11933,8.1
57,11933,7.3
37,11933,6.7
29,11933,8.0
38,11933,7.6
38,11933,7.1
39,11933,7.3
50,11933,8.0
57,11933,7.3
49,11933,8.3
49,11933,7.1
38,11933,7.9
47,11933,7.7
50,11933,7.3
41,11933,7.3
35,11933,8.7
42,11933,7.7
34,11933,6.7
46,11933,8.0
50,11933,7.1
52,11933,8.2
50,11933,7.0
55,11933,8.0
57,11933,6.7
36,11933,7.6
29,11933,7.4
29,11933,7.3
27,11933,7.3
29,11933,7.0
26,11933,7.3
32,11933,6.6
28,11933,7.0
32,11933,7.0
28,11933,7.6
37,11933,6.7
27,11933,7.3
28,11933,7.3
29,11933,6.9
33,11933,7.6
32,11933,7.3
47,11933,7.0
40,11933,7.6
49,11933,7.0
50,11933,8.2
30,11933,8.1
35,11933,7.6
26,11933,8.3
33,11933,8.4
50,11933,7.3
29,11933,7.9
29,11933,7.6
36,11933,8.0
45,11933,7.3
30,11933,7.6
25,11933,8.0
27,11933,7.0
30,11933,6.6
30,11933,7.3
46,11933,6.7
33,11933,7.6
27,11933,6.9
27,11933,7.0
35,11933,8.2
29,11933,6.9
39,11933,7.7
40,11933,6.7
35,11933,8.0
32,11933,7.3
28,11933,7.9
27,11933,6.7
29,11933,7.9
32,11933,7.0
29,11933,8.6
48,11933,7.6
45,11933,7.9
38,11933,6.6
32,11933,7.6
44,11933,7.0
56,11933,6.7
32,11933,7.3
30,11933,7.0
32,11933,7.3
50,11933,8.0
39,11933,6.4
32,11933,8.2
30,11933,7.3
31,11933,7.0
27,11933,7.6
45,11933,8.3
29,11933,6.9
35,11933,8.0
36,11933,8.0
50,11933,8.0
53,11933,7.1
46,11933,8.0
46,11933,8.0
41,11933,7.3
34,11933,7.3
27,11933,7.9
38,11933,7.9
29,11933,6.7
27,11933,7.6
27,11933,7.3
27,11933,6.9
27,11933,7.6
29,11933,7.3
27,11933,7.3
28,11933,8.0
35,11933,7.3
28,11933,6.6
26,11933,7.3
33,11933,8.2
29,11933,8.0
43,11933,7.6
33,11933,7.3
27,11933,7.3
26,11933,7.6
28,11933,7.0
33,11933,7.0
35,11933,7.6
45,11933,7.6
54,11933,7.3
49,11933,7.7
47,11933,7.0
30,11933,7.3
29,11933,8.0
33,11933,7.0
31,11933,6.7
29,11933,6.7
30,11933,8.0
40,11933,7.6
32,11933,8.2
43,11933,7.1
38,11933,8.2
34,11933,7.3
29,11933,7.0
29,11933,6.9
29,11933,7.0
28,11933,7.6
29,11933,6.7
29,11933,6.7
39,11933,7.6
37,11933,6.7
45,11933,8.0
53,11933,7.3
54,11933,8.0
48,11933,8.7
55,11933,7.6
55,11933,8.0
50,11933,8.0
52,11933,7.7
51,11933,7.7
43,11933,8.6
30,11933,7.0
27,11933,7.3
28,11933,6.6
28,11933,7.0
31,11933,7.9
36,11933,7.3
44,11933,7.3
39,11933,7.0
31,11933,8.0
45,11933,8.9
43,11933,7.3
33,11933,7.6
39,11933,7.0
35,11933,6.7
29,11933,7.6
36,11933,7.6
31,11933,7.3
31,11933,7.9
27,11933,7.0
31,11933,7.9
32,11933,7.3
31,11933,8.0
37,11933,7.0
45,11933,7.9
31,11933,7.7
30,11933,7.9
28,11933,7.3
40,11933,8.0
53,11933,6.7
41,11933,7.9
33,11933,7.0
51,11933,7.4
38,11933,7.3
51,11933,7.7
48,11933,7.7
57,11933,8.3
54,11933,8.0
54,11933,7.3
42,11933,7.0
43,11933,7.3
