GPU Util%,GPU Memory,CPU Util%
0,14,0.0
0,14,6.6
0,14,38.7
0,14,8.7
0,14,6.6
0,14,6.3
0,14,6.6
0,17,6.6
2,198,6.7
5,266,6.6
4,274,6.6
0,274,6.7
0,274,6.3
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.3
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.3
0,274,6.6
0,274,6.3
0,274,6.9
0,274,6.3
0,274,6.9
0,274,6.6
0,274,6.9
0,274,6.0
0,274,6.6
0,274,6.6
0,274,6.9
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.6
0,274,6.3
0,274,6.9
0,274,6.6
0,274,6.9
0,274,6.6
0,274,6.3
0,274,6.3
0,274,6.6
0,274,6.6
0,274,6.3
0,274,6.9
0,274,6.3
0,274,6.6
0,274,6.9
0,274,6.6
0,274,6.6
0,274,6.2
0,274,6.6
0,274,6.6
0,274,6.9
0,11694,7.6
3,11694,6.2
0,11694,6.9
0,11694,6.3
0,11694,6.9
0,11694,6.6
0,11694,7.3
0,11694,6.6
0,11694,6.2
0,11694,6.9
0,11694,6.6
0,11694,6.6
0,11694,6.2
0,11694,6.9
0,11694,6.3
0,11694,6.5
0,11694,6.9
0,11702,6.9
1,11744,6.6
4,11820,6.3
3,11836,6.6
4,11882,6.6
22,11934,6.6
67,11934,5.6
88,11934,5.6
86,11934,5.9
84,11934,5.6
86,11934,4.9
68,11934,6.9
68,11934,6.0
83,11934,6.0
85,11934,4.6
84,11934,5.2
58,11934,6.3
58,11934,6.6
67,11934,6.2
65,11934,6.6
72,11934,5.9
83,11934,5.6
85,11934,5.6
70,11934,6.2
66,11934,6.3
57,11934,6.3
59,11934,6.4
53,11934,6.6
68,11934,6.9
60,11934,6.3
64,11934,6.3
86,11934,5.2
84,11934,5.9
84,11934,6.2
85,11934,5.6
83,11934,5.9
68,11934,6.3
66,11934,5.9
57,11934,6.9
65,11934,6.0
57,11934,6.3
74,11934,5.6
83,11934,4.9
86,11934,5.6
85,11934,5.6
63,11934,6.0
67,11934,6.9
54,11934,7.0
60,11934,5.9
52,11934,6.3
72,11934,5.9
55,11934,6.2
62,11934,6.3
77,11934,5.6
85,11934,5.6
86,11934,4.9
86,11934,5.3
86,11934,5.2
87,11934,5.3
86,11934,6.2
86,11934,5.2
87,11934,5.2
85,11934,5.3
86,11934,6.2
69,11934,5.9
85,11934,5.6
86,11934,5.2
83,11934,5.3
85,11934,5.6
86,11934,4.9
84,11934,5.6
86,11934,5.2
85,11934,5.9
86,11934,5.9
86,11934,5.9
86,11934,4.9
87,11934,4.9
86,11934,5.9
85,11934,5.6
73,11934,6.3
53,11934,6.6
58,11934,6.4
54,11934,6.3
44,11934,6.9
52,11934,6.3
63,11934,6.6
63,11934,5.3
86,11934,5.9
85,11934,5.7
64,11934,6.6
67,11934,5.6
66,11934,6.6
80,11934,5.2
85,11934,5.3
85,11934,5.9
86,11934,4.9
68,11934,6.7
65,11934,6.3
55,11934,6.0
78,11934,5.6
85,11934,5.6
60,11934,5.7
78,11934,5.9
86,11934,5.9
86,11934,5.6
84,11934,5.6
77,11934,5.6
66,11934,5.9
54,11934,6.6
55,11934,6.6
58,11934,6.6
62,11934,6.3
81,11934,5.9
84,11934,5.6
84,11934,5.3
85,11934,5.9
84,11934,5.6
85,11934,5.9
85,11934,5.6
85,11934,6.0
61,11934,6.3
78,11934,5.9
85,11934,5.6
61,11934,7.0
71,11934,6.3
54,11934,6.6
78,11934,5.2
85,11934,5.9
69,11934,6.0
83,11934,6.2
58,11934,6.3
69,11934,6.2
55,11934,6.3
78,11934,5.7
84,11934,5.9
86,11934,5.2
73,11934,7.0
82,11934,5.9
55,11934,6.0
74,11934,5.6
84,11934,5.9
84,11934,5.3
85,11934,5.9
84,11934,5.9
67,11934,5.6
66,11934,6.6
