GPU Util%,GPU Memory,CPU Util%
0,0,0.0
3,0,18.8
0,0,9.9
0,0,5.7
3,147,6.8
5,213,6.3
3,259,7.0
0,259,6.6
0,11701,6.6
3,11753,6.2
5,11833,6.6
2,11845,6.6
8,11915,6.6
26,11933,6.5
78,11933,4.8
77,11933,4.9
73,11933,5.5
74,11933,3.9
75,11933,4.2
75,11933,5.2
74,11933,4.9
75,11933,4.9
75,11933,4.8
76,11933,5.2
75,11933,5.6
76,11933,6.5
74,11933,4.9
75,11933,5.9
74,11933,4.5
74,11933,6.2
73,11933,4.9
74,11933,4.6
76,11933,5.2
76,11933,4.6
76,11933,4.6
75,11933,5.2
78,11933,5.5
77,11933,5.2
76,11933,5.5
75,11933,3.9
75,11933,5.9
75,11933,4.2
75,11933,5.5
76,11933,5.5
76,11933,5.2
76,11933,5.8
77,11933,5.2
74,11933,4.9
76,11933,4.8
79,11933,4.5
81,11933,3.8
79,11933,4.9
77,11933,5.5
76,11933,5.2
77,11933,4.2
76,11933,5.2
76,11933,4.9
75,11933,4.8
77,11933,4.5
78,11933,4.2
76,11933,4.6
75,11933,5.5
76,11933,5.5
76,11933,4.5
77,11933,5.2
77,11933,5.5
78,11933,5.5
74,11933,5.3
76,11933,5.5
77,11933,5.2
75,11933,4.2
75,11933,4.6
74,11933,5.6
76,11933,4.5
75,11933,5.2
75,11933,5.9
75,11933,4.9
74,11933,4.9
76,11933,5.2
75,11933,5.2
75,11933,5.6
76,11933,4.9
76,11933,4.9
75,11933,5.8
75,11933,5.2
75,11933,4.6
76,11933,5.2
78,11933,5.5
77,11933,6.2
75,11933,5.9
76,11933,4.2
75,11933,5.2
75,11933,4.9
74,11933,4.5
73,11933,6.2
73,11933,5.5
73,11933,5.9
74,11933,3.9
74,11933,5.5
74,11933,5.8
74,11933,4.5
73,11933,5.2
73,11933,5.2
74,11933,5.6
76,11933,6.2
75,11933,4.5
75,11933,4.9
75,11933,4.5
75,11933,4.2
77,11933,5.6
76,11933,5.5
75,11933,6.6
74,11933,4.9
77,11933,5.8
77,11933,4.9
78,11933,4.9
76,11933,5.2
74,11933,5.5
75,11933,5.2
75,11933,5.2
74,11933,4.2
73,11933,5.2
74,11933,4.5
74,11933,4.8
75,11933,4.9
75,11933,5.2
76,11933,4.9
77,11933,4.2
74,11933,6.2
76,11933,4.5
75,11933,4.9
76,11933,4.5
79,11933,4.2
78,11933,5.8
75,11933,4.5
77,11933,4.5
78,11933,6.2
80,11933,3.9
83,11933,3.5
80,11933,4.5
80,11933,4.2
79,11933,4.5
82,11933,5.2
81,11933,4.9
75,11933,4.9
73,11933,5.2
73,11933,4.3
76,11933,5.9
79,11933,5.2
81,11933,4.6
82,11933,4.2
75,11933,5.6
74,11933,5.5
77,11933,4.9
76,11933,5.5
76,11933,4.6
76,11933,5.5
73,11933,4.5
74,11933,5.9
76,11933,4.5
75,11933,5.2
74,11933,4.5
74,11933,5.2
75,11933,4.9
75,11933,4.9
74,11933,5.2
79,11933,4.6
77,11933,5.6
78,11933,5.5
79,11933,4.8
77,11933,4.5
77,11933,5.5
75,11933,4.6
74,11933,4.9
75,11933,5.5
73,11933,4.5
73,11933,4.9
74,11933,5.2
75,11933,4.8
76,11933,4.9
76,11933,5.8
76,11933,5.5
75,11933,5.5
76,11933,4.8
74,11933,4.6
75,11933,6.2
75,11933,5.2
76,11933,4.6
74,11933,6.2
75,11933,5.6
76,11933,4.9
81,11933,4.2
82,11933,4.9
80,11933,4.5
76,11933,4.9
76,11933,4.9
75,11933,5.2
75,11933,5.9
74,11933,5.9
75,11933,5.9
74,11933,5.2
76,11933,6.2
78,11933,4.9
74,11933,5.8
74,11933,4.2
73,11933,4.8
75,11933,5.6
75,11933,5.2
73,11933,4.9
77,11933,4.6
78,11933,5.6
74,11933,5.2
77,11933,4.5
76,11933,4.8
76,11933,5.6
75,11933,4.5
75,11933,4.9
76,11933,4.9
76,11933,4.5
77,11933,4.9
76,11933,4.9
73,11933,4.9
72,11933,5.2
74,11933,4.9
73,11933,4.9
74,11933,5.9
72,11933,5.2
74,11933,4.8
74,11933,4.6
76,11933,4.9
75,11933,4.5
72,11933,5.5
73,11933,4.6
74,11933,5.9
76,11933,4.9
75,11933,5.5
74,11933,4.2
76,11933,5.2
77,11933,5.9
77,11933,4.5
77,11933,4.2
76,11933,5.9
73,11933,6.2
74,11933,5.5
73,11933,5.5
75,11933,4.9
73,11933,6.2
75,11933,5.2
75,11933,4.2
74,11933,4.9
75,11933,5.2
73,11933,4.9
75,11933,5.6
75,11933,5.2
34,11933,6.3
0,11907,6.6
3,11717,6.4
0,0,5.8
