GPU Util%,GPU Memory,CPU Util%
3,0,0.0
0,0,18.1
0,0,10.0
0,0,5.7
3,35,6.7
3,185,7.2
5,253,7.5
1,259,6.5
0,259,6.6
0,259,6.9
0,259,6.6
0,259,6.6
0,259,6.5
0,259,6.9
0,259,6.2
0,11693,6.8
1,11693,7.2
0,11693,6.5
0,11699,6.8
4,11751,6.9
4,11831,6.2
3,11855,6.8
5,11919,6.6
27,11933,6.9
32,11933,7.3
34,11933,6.6
34,11933,6.9
21,11933,7.8
22,11933,7.3
28,11933,8.2
31,11933,8.3
40,11933,7.3
42,11933,7.2
37,11933,8.3
28,11933,7.0
33,11933,8.3
39,11933,8.0
27,11933,8.9
30,11933,7.5
24,11933,7.6
24,11933,7.9
27,11933,7.0
28,11933,7.3
32,11933,8.2
27,11933,7.7
30,11933,7.2
30,11933,8.9
30,11933,6.7
35,11933,7.6
31,11933,7.3
39,11933,8.0
32,11933,6.7
33,11933,7.7
32,11933,7.9
30,11933,7.0
30,11933,8.5
28,11933,8.0
26,11933,7.3
28,11933,7.0
33,11933,7.0
30,11933,8.0
33,11933,7.4
31,11933,7.3
27,11933,7.9
27,11933,7.0
28,11933,7.3
26,11933,8.0
28,11933,8.0
23,11933,7.0
22,11933,8.2
25,11933,8.0
33,11933,8.3
32,11933,6.4
39,11933,7.3
30,11933,7.0
40,11933,7.6
33,11933,7.3
34,11933,7.0
34,11933,8.2
26,11933,7.3
25,11933,8.2
33,11933,9.9
31,11933,7.7
25,11933,7.6
25,11933,7.3
21,11933,8.2
29,11933,8.2
26,11933,7.9
24,11933,7.3
23,11933,8.5
25,11933,7.0
30,11933,7.3
33,11933,8.9
36,11933,7.3
26,11933,7.8
28,11933,7.9
23,11933,7.6
31,11933,8.3
31,11933,7.0
27,11933,7.3
31,11933,7.3
24,11933,7.9
26,11933,7.9
28,11933,8.6
38,11933,7.3
39,11933,8.0
27,11933,7.3
22,11933,7.2
28,11933,8.2
28,11933,8.0
36,11933,7.0
29,11933,8.3
29,11933,7.9
24,11933,7.2
22,11933,7.6
21,11933,8.0
28,11933,7.3
24,11933,8.5
25,11933,7.6
23,11933,7.3
23,11933,7.6
21,11933,7.2
20,11933,6.9
21,11933,8.3
28,11933,7.6
34,11933,7.3
24,11933,7.5
24,11933,7.6
18,11933,8.2
22,11933,7.2
32,11933,7.6
33,11933,8.5
24,11933,8.0
27,11933,7.0
22,11933,7.3
21,11933,7.9
24,11933,7.2
24,11933,7.3
24,11933,8.0
28,11933,7.9
27,11933,8.0
38,11933,8.6
33,11933,7.3
28,11933,7.9
34,11933,7.0
25,11933,7.9
30,11933,7.9
31,11933,7.6
20,11933,7.6
20,11933,7.9
22,11933,7.9
26,11933,8.0
31,11933,8.8
33,11933,7.0
23,11933,7.3
27,11933,6.7
40,11933,7.9
40,11933,7.3
30,11933,7.6
22,11933,7.2
22,11933,7.3
19,11933,8.2
20,11933,7.6
21,11933,7.6
23,11933,6.7
30,11933,7.3
29,11933,8.2
25,11933,7.6
21,11933,7.9
19,11933,7.3
20,11933,7.3
20,11933,7.6
20,11933,7.3
18,11933,6.9
23,11933,7.6
20,11933,7.9
24,11933,7.0
36,11933,8.2
41,11933,7.6
23,11933,6.9
21,11933,7.0
20,11933,8.2
18,11933,7.3
25,11933,6.9
24,11933,7.0
25,11933,8.0
34,11933,7.7
26,11933,7.3
31,11933,7.3
32,11933,7.3
24,11933,7.6
27,11933,6.6
28,11933,8.0
27,11933,7.3
23,11933,6.3
29,11933,7.0
29,11933,7.9
25,11933,7.3
24,11933,8.2
22,11933,8.2
19,11933,7.3
19,11933,6.3
25,11933,7.4
30,11933,7.6
27,11933,6.6
23,11933,7.3
20,11933,7.6
27,11933,7.6
34,11933,6.9
27,11933,7.0
22,11933,7.0
21,11933,7.0
25,11933,7.3
32,11933,7.3
25,11933,7.6
26,11933,8.8
23,11933,7.9
30,11933,7.4
27,11933,7.6
28,11933,7.3
29,11933,7.6
27,11933,7.6
23,11933,7.6
21,11933,7.3
21,11933,7.9
18,11933,7.6
23,11933,7.3
23,11933,7.6
26,11933,7.0
22,11933,7.6
26,11933,7.0
26,11933,6.7
21,11933,6.9
20,11933,7.9
26,11933,6.4
23,11933,6.9
24,11933,8.0
37,11933,6.7
40,11933,7.3
38,11933,7.2
31,11933,7.1
40,11933,7.9
28,11933,7.3
26,11933,7.6
25,11933,7.0
33,11933,7.3
21,11933,7.6
20,11933,6.6
26,11933,7.9
25,11933,7.7
24,11933,7.6
24,11933,7.6
27,11933,7.6
25,11933,7.3
22,11933,7.3
27,11933,7.6
25,11933,7.6
21,11933,7.6
28,11933,6.9
23,11933,7.6
23,11933,8.5
17,11933,7.5
19,11933,7.6
22,11933,7.3
19,11933,7.3
24,11933,7.6
20,11933,7.6
19,11933,7.2
19,11933,7.3
20,11933,6.9
17,11933,7.9
21,11933,6.9
21,11933,7.6
25,11933,7.6
26,11933,7.3
28,11933,7.9
27,11933,7.3
29,11933,7.9
22,11933,7.6
22,11933,7.3
29,11933,7.6
24,11933,7.6
24,11933,7.6
