GPU Util%,GPU Memory,CPU Util%
3,0,0.0
0,0,18.1
0,0,9.9
3,0,5.7
2,153,7.0
5,215,7.0
4,259,7.3
0,11693,6.3
0,11707,7.0
3,11763,6.0
4,11833,6.6
2,11847,6.9
4,11907,6.6
7,11933,7.3
49,11933,8.0
45,11933,8.1
41,11933,8.0
41,11933,8.0
45,11933,9.3
43,11933,8.7
47,11933,9.4
47,11933,8.0
47,11933,8.1
54,11933,8.7
48,11933,7.4
48,11933,8.4
43,11933,8.3
43,11933,8.0
44,11933,8.7
44,11933,8.4
44,11933,8.4
44,11933,8.0
48,11933,8.0
43,11933,8.7
44,11933,9.3
42,11933,8.0
43,11933,7.7
42,11933,8.8
45,11933,7.7
44,11933,8.7
44,11933,8.4
41,11933,7.4
41,11933,7.7
42,11933,7.7
41,11933,8.7
44,11933,8.0
42,11933,8.4
46,11933,8.4
44,11933,8.0
42,11933,7.6
43,11933,9.3
41,11933,7.6
40,11933,9.0
40,11933,8.3
42,11933,8.7
42,11933,7.8
43,11933,7.4
42,11933,8.4
42,11933,9.0
43,11933,8.7
43,11933,7.4
43,11933,8.0
42,11933,8.0
43,11933,7.7
46,11933,8.7
52,11933,8.5
53,11933,7.4
59,11933,9.0
48,11933,9.7
42,11933,7.7
40,11933,9.0
44,11933,8.7
43,11933,9.3
42,11933,8.4
48,11933,9.0
49,11933,7.4
48,11933,7.7
43,11933,8.1
41,11933,8.4
41,11933,9.4
41,11933,6.7
46,11933,8.5
45,11933,7.4
43,11933,8.3
44,11933,7.8
47,11933,8.7
39,11933,8.6
41,11933,9.4
44,11933,7.7
42,11933,8.7
44,11933,8.1
48,11933,9.1
46,11933,7.4
47,11933,8.3
44,11933,8.3
42,11933,9.6
43,11933,8.0
43,11933,8.7
44,11933,8.4
42,11933,7.4
43,11933,9.0
47,11933,8.4
46,11933,8.7
44,11933,8.4
42,11933,8.4
40,11933,8.4
43,11933,8.4
46,11933,8.0
46,11933,8.0
48,11933,8.4
43,11933,8.4
42,11933,7.4
45,11933,9.0
44,11933,8.1
49,11933,9.1
47,11933,8.4
43,11933,8.3
45,11933,8.7
41,11933,8.7
46,11933,7.8
44,11933,8.0
41,11933,8.4
43,11933,8.3
43,11933,8.4
48,11933,8.7
47,11933,9.6
50,11933,7.7
50,11933,8.5
51,11933,8.3
50,11933,7.8
47,11933,8.2
41,11933,8.7
41,11933,9.3
42,11933,7.7
43,11933,7.7
40,11933,7.1
42,11933,8.0
39,11933,10.2
46,11933,9.0
45,11933,7.7
47,11933,9.0
46,11933,8.7
47,11933,8.4
42,11933,8.0
42,11933,8.1
42,11933,8.6
41,11933,8.5
44,11933,8.6
47,11933,8.1
41,11933,8.7
46,11933,7.7
40,11933,7.3
43,11933,8.4
41,11933,8.4
42,11933,8.1
40,11933,8.1
41,11933,9.3
44,11933,7.7
43,11933,8.7
41,11933,7.4
43,11933,8.1
42,11933,7.0
44,11933,9.0
42,11933,9.4
42,11933,7.7
41,11933,8.7
42,11933,7.7
42,11933,9.0
41,11933,8.0
44,11933,8.4
40,11933,7.1
40,11933,8.4
43,11933,8.7
42,11933,8.7
42,11933,8.7
43,11933,8.7
42,11933,8.0
42,11933,7.1
42,11933,8.6
40,11933,8.7
42,11933,8.0
40,11933,7.1
40,11933,8.3
41,11933,8.3
42,11933,8.4
42,11933,8.4
42,11933,8.7
41,11933,8.4
45,11933,7.4
43,11933,8.7
44,11933,7.3
40,11933,10.3
47,11933,8.1
47,11933,9.0
46,11933,8.7
51,11933,7.7
56,11933,9.2
54,11933,8.0
47,11933,8.7
44,11933,9.0
42,11933,7.3
40,11933,8.4
48,11933,8.9
43,11933,7.1
41,11933,8.4
40,11933,7.7
42,11933,8.0
40,11933,9.0
43,11933,8.4
42,11933,8.0
44,11933,8.7
47,11933,8.0
42,11933,8.3
45,11933,9.0
51,11933,8.7
48,11933,8.7
44,11933,8.6
44,11933,8.7
44,11933,7.7
44,11933,8.1
43,11933,9.3
41,11933,8.7
40,11933,8.9
41,11933,7.4
42,11933,7.7
43,11933,7.4
40,11933,7.7
42,11933,8.7
42,11933,7.7
43,11933,8.0
41,11933,9.3
43,11933,7.7
41,11933,7.4
40,11933,9.3
40,11933,7.7
40,11933,8.7
41,11933,7.6
41,11933,8.3
42,11933,9.1
40,11933,7.7
43,11933,8.7
45,11933,7.7
48,11933,9.1
40,11933,8.7
40,11933,7.7
39,11933,8.7
41,11933,8.7
43,11933,8.6
40,11933,8.7
40,11933,8.7
43,11933,7.4
41,11933,9.0
40,11933,8.0
41,11933,9.0
41,11933,8.7
41,11933,8.0
42,11933,9.0
41,11933,7.4
43,11933,8.0
40,11933,8.7
42,11933,8.6
46,11933,8.1
46,11933,7.7
42,11933,9.1
43,11933,8.4
40,11933,8.4
41,11933,8.1
43,11933,8.7
48,11933,8.3
54,11933,8.1
42,11933,7.7
41,11933,9.0
40,11933,7.7
41,11933,10.0
43,11933,7.7
41,11933,8.3
40,11933,7.7
43,11933,7.4
43,11933,7.4
44,11933,7.3
54,11933,8.4
46,11933,8.0
